T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0011497569953977356,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0013219411484660286,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0015199110829529332,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.001747528400007683,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.002009233002565048,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0023101297000831605,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0026560877829466868,NaN,-0.19352984264986295,NaN,0.0,NaN,-0.7435088239361917
0.0030538555088334154,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.003511191734215131,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.004037017258596553,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.004641588833612777,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.005336699231206307,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.006135907273413176,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.007054802310718645,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.008111308307896872,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.0093260334688322,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.010722672220103232,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.012328467394420659,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.014174741629268055,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.016297508346206444,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.01873817422860384,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.021544346900318832,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.024770763559917114,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.02848035868435802,-0.1935298426498634,-0.19352984264986295,0.0,0.0,-0.7435088239361927,-0.7435088239361917
0.03274549162877728,-0.19352984264986078,-0.19352984264986295,0.0,0.0,-0.7435088239361873,-0.7435088239361917
0.037649358067924674,-0.19352984264967552,-0.19352984264986295,0.0,0.0,-0.7435088239357971,-0.7435088239361917
