T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0011497569953977356,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0013219411484660286,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0015199110829529332,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.001747528400007683,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.002009233002565048,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0023101297000831605,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0026560877829466868,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.0030538555088334154,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.003511191734215131,NaN,-4.412181234306287e-17,NaN,-4.4121797607037596e-17,NaN,-0.6097503429014113
0.004037017258596553,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.004641588833612777,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.005336699231206307,-4.411993393420495e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014111,-0.6097503429014113
0.006135907273413176,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.007054802310718645,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.008111308307896872,-4.411993393420495e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014111,-0.6097503429014113
0.0093260334688322,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.010722672220103232,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.012328467394420659,-4.411993393420495e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014111,-0.6097503429014113
0.014174741629268055,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.016297508346206444,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.01873817422860384,-4.4119933934204965e-17,-4.412181234306287e-17,-4.4098209233584523e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.021544346900318832,-4.411993393420497e-17,-4.412181234306287e-17,-4.4098209233584424e-17,-4.4121797607037596e-17,-0.6097503429014112,-0.6097503429014113
0.024770763559917114,-4.411993393420676e-17,-4.412181234306287e-17,-4.4098209233568506e-17,-4.4121797607037596e-17,-0.6097503429014086,-0.6097503429014113
0.02848035868435802,-4.411993393434413e-17,-4.412181234306287e-17,-4.4098209232347275e-17,-4.4121797607037596e-17,-0.609750342901216,-0.6097503429014113
0.03274549162877728,-4.411993394030319e-17,-4.412181234306287e-17,-4.409820917935942e-17,-4.4121797607037596e-17,-0.6097503428928658,-0.6097503429014113
0.037649358067924674,-4.411993409754865e-17,-4.412181234306287e-17,-4.409820778114247e-17,-4.4121797607037596e-17,-0.6097503426725284,-0.6097503429014113
0.04328761281083059,-4.4119936785325314e-17,-4.412181234306287e-17,-4.4098183881592345e-17,-4.4121797607037596e-17,-0.6097503389063279,-0.6097503429014113
0.049770235643321115,-4.41199682242739e-17,-4.412181234306287e-17,-4.409790432833333e-17,-4.4121797607037596e-17,-0.6097502948530401,-0.6097503429014113
0.05722367659350217,-4.412023221823684e-17,-4.412181234306287e-17,-4.4095556909732877e-17,-4.4121797607037596e-17,-0.6097499249360305,-0.6097503429014113
0.0657933224657568,-4.412189153767159e-17,-4.412181234306287e-17,-4.408080234011102e-17,-4.4121797607037596e-17,-0.6097475998431506,-0.6097503429014113
0.07564633275546291,-4.412998904544101e-17,-4.412181234306287e-17,-4.40087997831341e-17,-4.4121797607037596e-17,-0.6097362533493627,-0.6097503429014113
0.08697490026177834,-4.416166557494343e-17,-4.412181234306287e-17,-4.3727133968765534e-17,-4.4121797607037596e-17,-0.6096918671560453,-0.6097503429014113
0.1,-4.426380742704504e-17,-4.412181234306287e-17,-4.281889470231073e-17,-4.4121797607037596e-17,-0.6095487426387334,-0.6097503429014113
0.11497569953977356,-4.4541957968044417e-17,-4.412181234306287e-17,-4.034559670193445e-17,-4.4121797607037596e-17,-0.6091589889641247,-0.6097503429014113
0.1321941148466029,-4.519516092630583e-17,-4.412181234306287e-17,-3.4537356226174944e-17,-4.4121797607037596e-17,-0.6082436994551119,-0.6097503429014113
0.15199110829529336,-4.654181621057896e-17,-4.412181234306287e-17,-2.2563001067797973e-17,-4.4121797607037596e-17,-0.6063567205739261,-0.6097503429014113
0.17475284000076838,-4.901604328329663e-17,-4.412181234306287e-17,-5.626039611019732e-19,-4.4121797607037596e-17,-0.6028897374532183,-0.6097503429014113
0.20092330025650468,-5.3118786247196016e-17,-4.412181234306287e-17,3.5916279595732234e-17,-4.4121797607037596e-17,-0.5971407153556669,-0.6097503429014113
0.23101297000831597,-5.932435132142793e-17,-4.412181234306287e-17,9.107963565173051e-17,-4.4121797607037596e-17,-0.5884445091473338,-0.6097503429014113
0.2656087782946686,-6.796526727231691e-17,-4.412181234306287e-17,1.6783141881693662e-16,-4.4121797607037596e-17,-0.5763329473161902,-0.6097503429014113
0.30538555088334157,-7.91343906994587e-17,-4.412181234306287e-17,2.6680634961912164e-16,-4.4121797607037596e-17,-0.5606687408329705,-0.6097503429014113
