T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0011497569953977356,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0013219411484660286,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0015199110829529332,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.001747528400007683,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.002009233002565048,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0023101297000831605,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0026560877829466868,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.0030538555088334154,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.003511191734215131,NaN,-4.4327505990914514e-17,NaN,0.0,NaN,-0.8462093923293796
0.004037017258596553,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.004641588833612777,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.005336699231206307,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.006135907273413176,-4.4322280594174786e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293793,-0.8462093923293796
0.007054802310718645,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.008111308307896872,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.0093260334688322,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.010722672220103232,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.012328467394420659,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.014174741629268055,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.016297508346206444,-4.4322280594174786e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293793,-0.8462093923293796
0.01873817422860384,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.021544346900318832,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.024770763559917114,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.02848035868435802,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.03274549162877728,-4.432228059417479e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293794,-0.8462093923293796
0.037649358067924674,-4.432228059417487e-17,-4.4327505990914514e-17,0.0,0.0,-0.846209392329379,-0.8462093923293796
0.04328761281083059,-4.4322280594185263e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923293486,-0.8462093923293796
0.049770235643321115,-4.432228059479344e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093923275649,-0.8462093923293796
0.05722367659350217,-4.4322280615641725e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093922664207,-0.8462093923293796
0.0657933224657568,-4.4322281063481796e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093909529909,-0.8462093923293796
0.07564633275546291,-4.4322287459295535e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462093721952861,-0.8462093923293796
0.08697490026177834,-4.432235140048e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462091846679565,-0.8462093923293796
0.1,-4.432281947881751e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462078118832783,-0.8462093923293796
0.11497569953977356,-4.4325429148324487e-17,-4.4327505990914514e-17,0.0,0.0,-0.8462001582221903,-0.8462093923293796
0.1321941148466029,-4.4336897849917485e-17,-4.4327505990914514e-17,0.0,0.0,-0.8461665228576488,-0.8462093923293796
0.15199110829529336,-4.4377839400746004e-17,-4.4327505990914514e-17,0.0,0.0,-0.8460464537540716,-0.8462093923293796
0.17475284000076838,-4.4499730882029817e-17,-4.4327505990914514e-17,0.0,0.0,-0.8456890591277595,-0.8462093923293796
0.20092330025650468,-4.480953168029348e-17,-4.4327505990914514e-17,0.0,0.0,-0.8447816394223364,-0.8462093923293796
0.23101297000831597,-4.549649915576732e-17,-4.4327505990914514e-17,0.0,0.0,-0.8427776329802273,-0.8462093923293796
0.2656087782946686,-4.6856124826649314e-17,-4.4327505990914514e-17,0.0,0.0,-0.8388631300050311,-0.8462093923293796
0.30538555088334157,-4.9325022584982766e-17,-4.4327505990914514e-17,0.0,0.0,-0.832002760092703,-0.8462093923293796
0.35111917342151316,-5.3583173129386907e-17,-4.4327505990914514e-17,0.0,0.0,-0.8210808039831847,-0.8462093923293796
0.40370172585965547,-6.081340985383711e-17,-4.4327505990914514e-17,0.0,0.0,-0.8051090924188994,-0.8462093923293796
0.4641588833612779,-7.315037941738451e-17,-4.4327505990914514e-17,0.0,0.0,-0.7834352325465995,-0.8462093923293796
0.533669923120631,-9.414085981085594e-17,-4.4327505990914514e-17,0.0,0.0,-0.755881004300478,-0.8462093923293796
0.6135907273413173,-1.2876224931124888e-16,-4.4327505990914514e-17,0.0,0.0,-0.7227752081656769,-0.8462093923293796
0.7054802310718643,-1.8246926532345518e-16,-4.4327505990914514e-17,0.0,0.0,-0.6848902087828104,-0.8462093923293796
0.8111308307896871,-2.5910178826316463e-16,-4.4327505990914514e-17,0.0,0.0,-0.6433163560095895,-0.8462093923293796
0.9326033468832199,-3.5822708020935564e-16,-4.4327505990914514e-17,0.0,0.0,-0.5993096040202281,-0.8462093923293796
1.0722672220103233,-4.731696252958321e-16,-4.4327505990914514e-17,0.0,0.0,-0.5541408623741114,-0.8462093923293796
1.2328467394420661,-5.910681207663595e-16,-4.4327505990914514e-17,0.0,0.0,-0.5089704671103421,-0.8462093923293796
1.4174741629268053,-6.955858235641726e-16,-4.4327505990914514e-17,0.0,0.0,-0.46476457898104867,-0.8462093923293796
1.6297508346206442,-7.71698117014337e-16,-4.4327505990914514e-17,0.0,0.0,-0.42225903549439225,-0.8462093923293796
1.8738174228603839,-8.109314172994457e-16,-4.4327505990914514e-17,0.0,0.0,-0.3819638085462746,-0.8462093923293796
2.154434690031884,-8.151134567060808e-16,-4.4327505990914514e-17,0.0,0.0,-0.34419356644800947,-0.8462093923293796
2.4770763559917106,-7.972679943565441e-16,-4.4327505990914514e-17,0.0,0.0,-0.309109036564568,-0.8462093923293796
2.8480358684358014,-7.793488946383449e-16,-4.4327505990914514e-17,0.0,0.0,-0.2767578421179982,-0.8462093923293796
3.2745491628777286,-7.874314128008355e-16,-4.4327505990914514e-17,0.0,0.0,-0.24710882941942075,-0.8462093923293796
3.7649358067924683,-8.454018561406569e-16,-4.4327505990914514e-17,0.0,0.0,-0.22007822371616553,-0.8462093923293796
4.328761281083058,-9.682279961408324e-16,-4.4327505990914514e-17,0.0,0.0,-0.19554844947441818,-0.8462093923293796
4.977023564332112,-1.1560810408709908e-15,-4.4327505990914514e-17,0.0,0.0,-0.17338133778666476,-0.8462093923293796
5.722367659350217,-1.3914384703554448e-15,-4.4327505990914514e-17,0.0,0.0,-0.15342728828725144,-0.8462093923293796
6.579332246575681,-1.6421496531112025e-15,-4.4327505990914514e-17,0.0,0.0,-0.13553138325621172,-0.8462093923293796
7.564633275546289,-1.87184165097428e-15,-4.4327505990914514e-17,0.0,0.0,-0.1195370580919049,-0.8462093923293796
8.697490026177835,-2.0536479544175147e-15,-4.4327505990914514e-17,0.0,0.0,-0.10528802824032779,-0.8462093923293796
10.0,-2.1781238623378832e-15,-4.4327505990914514e-17,0.0,0.0,-0.09262952192888713,-0.8462093923293796
11.497569953977356,-2.248424105463308e-15,-4.4327505990914514e-17,0.0,0.0,-0.08140988376737945,-0.8462093923293796
13.219411484660288,-2.265797305005146e-15,-4.4327505990914514e-17,0.0,0.0,-0.07148301296035176,-0.8462093923293796
15.199110829529339,-2.2168440133334217e-15,-4.4327505990914514e-17,0.0,0.0,-0.06271124978896886,-0.8462093923293796
17.47528400007684,-2.072196477286624e-15,-4.4327505990914514e-17,0.0,0.0,-0.05496784806572619,-0.8462093923293796
20.09233002565047,-1.7967440052592285e-15,-4.4327505990914514e-17,0.0,0.0,-0.04813832759671838,-0.8462093923293796
23.101297000831593,-1.3637480563691384e-15,-4.4327505990914514e-17,0.0,0.0,-0.04212053596056464,-0.8462093923293796
26.560877829466868,-7.647078601736269e-16,-4.4327505990914514e-17,0.0,0.0,-0.036823735947981495,-0.8462093923293796
30.538555088334157,-1.150872597930569e-17,-4.4327505990914514e-17,0.0,0.0,-0.03216723055050569,-0.8462093923293796
35.11191734215131,8.678102613762957e-16,-4.4327505990914514e-17,0.0,0.0,-0.02807896196057874,-0.8462093923293796
40.37017258596554,1.836213135180232e-15,-4.4327505990914514e-17,0.0,0.0,-0.024494326372739017,-0.8462093923293796
46.4158883361278,2.8546595969089142e-15,-4.4327505990914514e-17,0.0,0.0,-0.02135526725128417,-0.8462093923293796
53.3669923120631,3.887251019659092e-15,-4.4327505990914514e-17,0.0,0.0,-0.018609604350941333,-0.8462093923293796
61.35907273413173,4.904142690793675e-15,-4.4327505990914514e-17,0.0,0.0,-0.016210520715240262,-0.8462093923293796
70.54802310718642,5.8825847493934206e-15,-4.4327505990914514e-17,0.0,0.0,-0.014116137113879323,-0.8462093923293796
81.11308307896873,6.8067062326698126e-15,-4.4327505990914514e-17,0.0,0.0,-0.012289126336320233,-0.8462093923293796
93.26033468832199,7.666615987155509e-15,-4.4327505990914514e-17,0.0,0.0,-0.01069634249150797,-0.8462093923293796
107.22672220103232,8.457241000221882e-15,-4.4327505990914514e-17,0.0,0.0,-0.009308456719408553,-0.8462093923293796
123.28467394420659,9.177161968684519e-15,-4.4327505990914514e-17,0.0,0.0,-0.008099599941258973,-0.8462093923293796
141.74741629268047,9.827580465880244e-15,-4.4327505990914514e-17,0.0,0.0,-0.00704701718922951,-0.8462093923293796
162.97508346206433,1.0411469214172057e-14,-4.4327505990914514e-17,0.0,0.0,-0.006130738733270635,-0.8462093923293796
187.3817422860385,1.093290922042774e-14,-4.4327505990914514e-17,0.0,0.0,-0.005333272294785141,-0.8462093923293796
215.44346900318845,1.1396593999274082e-14,-4.4327505990914514e-17,0.0,0.0,-0.004639319148986298,-0.8462093923293796
247.70763559917114,1.1807472353860808e-14,-4.4327505990914514e-17,0.0,0.0,-0.004035515437622927,-0.8462093923293796
284.8035868435802,1.2170500485036314e-14,-4.4327505990914514e-17,0.0,0.0,-0.0035101987910513555,-0.8462093923293796
327.45491628777285,1.249047729109268e-14,-4.4327505990914514e-17,0.0,0.0,-0.003053199461686029,-0.8462093923293796
376.49358067924675,1.2771941162072515e-14,-4.4327505990914514e-17,0.0,0.0,-0.002655654578330835,-0.8462093923293796
432.8761281083057,1.3019111085197735e-14,-4.4327505990914514e-17,0.0,0.0,-0.0023098437865085586,-0.8462093923293796
497.70235643321087,1.3235858892257193e-14,-4.4327505990914514e-17,0.0,0.0,-0.002009044381174885,-0.8462093923293796
572.236765935022,1.3425702799164405e-14,-4.4327505990914514e-17,0.0,0.0,-0.001747404009356024,-0.8462093923293796
657.9332246575682,1.3591815018168063e-14,-4.4327505990914514e-17,0.0,0.0,-0.0015198290766059719,-0.8462093923293796
756.463327554629,1.3737038239058898e-14,-4.4327505990914514e-17,0.0,0.0,-0.001321887099281993,-0.8462093923293796
869.7490026177834,1.3863907296039576e-14,-4.4327505990914514e-17,0.0,0.0,-0.0011497213807196704,-0.8462093923293796
1000.0,1.3974673456222625e-14,-4.4327505990914514e-17,0.0,0.0,-0.000999976537134295,-0.8462093923293796
