t,sx,sy,sz
20000,-1.0,0.0,2.220446049250313e-16
20100,0.052071682768873806,-0.05599761887653566 + 0.0003272438728206678im,-0.03809466696006383
20200,-0.0362920102787087,-0.09250342577097095,-0.036060015574934864
20300,-0.24895974135685847,-0.06534262804386531,-0.04961171573290829
20400,0.3086973090279196,0.061126177045921166 + 0.00035608336012651204im,0.01679055306958363
20500,-0.0953458607948714,-0.15893312830761103,0.009586195158485938
20600,-0.22362782354082772,0.206387576457301,-0.05800600555170153
20700,0.1000107211406019,-0.047833853217989636 + 0.0003456894437220137im,-0.011642905575348458
20800,0.3842427735016262,-0.13474588040151916,-0.05809208882288894
20900,0.18081128145135764,0.2803164993439534,-0.010860903598925345
21000,0.44160261459512934,-0.03061625602301178 + 0.00029720732938716236im,-0.03336818936993301
21100,0.08633058018351561,0.09794892112168792 + 6.23852405497935e-5im,-0.017538262744856217
21200,-0.1936943540592658,0.16217967416012785,-0.007582044962916812
21300,0.20010651545859146,-0.23159921969434674 + 0.0002159787954099865im,-0.03346190122474141
21400,-0.16771806128782474,-0.11849298193755935 + 0.0001740727305437409im,-0.0139395118826601
21500,0.4235428365837839,-0.007049502923764828,-0.049382055227345664
21600,-0.06761406871385027,-0.11269080677711406 + 0.00011095363341619147im,-0.008850293516703092
21700,-0.32417036282833345,-0.12687434399053182 + 0.00026658081912907944im,-0.04684849089613878
21800,0.036175349441421104,0.13530550810704275,-0.00840703626484246
21900,-0.5987293797890367,-0.30123349700620816,-0.009328798258859572
22000,-0.044966975152905896,0.00044750431458012024 + 0.0003297169289287541im,-0.02890223933801396
22100,0.21806736600423818,0.16173063562258513,-0.022918116938982422
22200,-0.18373607252598745,-0.009111129330884581,-0.05759678943458722
22300,-0.29437874639691813,0.22953172958077883 + 0.0003565246987135909im,0.029430161467175406
22400,0.05390553129914008,0.019388005190999903,-0.05339661440261158
22500,-0.35172851670099586,0.03504893628324667,-0.04968979261317025
22600,-0.0659809848779151,0.043929430838342026 + 0.000344050437958654im,-0.028874117354696638
22700,0.7474767134947552,-0.13506450207656068,-0.010109917883276351
22800,-0.16669422626059904,0.04779076496856803,0.030662847222929543
22900,0.23832017605188935,-0.005246153093010859 + 0.00029366856554438256im,-0.043642349121483834
23000,0.25741290741128536,-0.08973799667615595 + 6.8575215181884e-5im,-0.043086602997315024
23100,-0.2658929714126396,-0.07764579616631978,-0.04618685315920909
23200,0.4827611296994682,-0.000293054782301805 + 0.00021093017587288376im,0.0007174334382328146
23300,0.28204552077887396,-0.1599401567099655 + 0.00017954384859024224im,-0.04507446646088806
23400,0.19734582685404586,0.11518366262927528,-0.025672604452077447
23500,-0.06495768746717215,0.15247495740627354 + 0.00010495141705208627im,-0.0015715131532345744
23600,-0.19717834549673435,-0.13096139121077804 + 0.0002707302706256541im,-0.0416757424609054
23700,-0.2909681144544724,0.2822246561782943,0.010145760636108461
23800,-0.1299860173138345,-0.19076655378468063,-0.050446162730463706
23900,-0.032952369273899926,-0.14670529608712582 + 0.00033208752568784916im,-0.018563050167210007
24000,-0.149288686122236,0.19646971213859432,-0.034316368762796715
24100,-0.04305503253038553,-0.06445040515622294,-0.034838278218601665
24200,-0.6620347752311896,-0.09451490213640291 + 0.00035685524746865635im,-0.01339105700711564
24300,0.020578501067486314,0.0051674054592973995,-0.022062237397229623
24400,0.049970608926071934,-0.06050258326390851,-0.007001311564906534
24500,-0.17104220083322821,-0.0436123042591098 + 0.00034230451869367295im,-0.04370823742212061
24600,0.7112887087170312,0.17451736666339565,-9.090067493584819e-5
24700,-0.11532953332474805,0.08949376311948101,-0.04337617148462196
24800,-0.14738943578718017,0.08293444591958027 + 0.0002900385443246802im,-0.04173248195246769
24900,0.33309223121997195,0.19245605725051856 + 7.47438802004563e-5im,-0.044810116334529373
25000,0.07695098265212172,-0.1682420145137693,-0.001268800506243964
25100,0.1885703304491861,0.1840263041610028 + 0.00020581600988042736im,0.030272244920208594
25200,0.49581446787934796,-0.0533726750194116 + 0.00018495917354231436im,-0.05583482619697133
25300,0.06077564469699655,-0.055453294955574495,-0.027200290684093506
25400,-0.4529925393519783,-0.0024261806606824983 + 9.891658704577755e-5im,-0.054593095860681354
25500,0.2677580577662952,-0.2290289132698638 + 0.000274795592882706im,0.004548201975133559
25600,-0.27565678305915786,-0.021245082758584777,-0.0159536002391846
25700,0.023799830102833784,-0.09717050241352876,-0.06240162091962054
25800,0.27803895042227855,-0.11426206837172972 + 0.00033435492646179815im,-0.01799287800039813
25900,-0.45605744359874667,0.1102599804408332,-0.015765137218484673
26000,-0.16159993008042428,0.2140240674209052,0.0048728003741615455
26100,-0.4248482636476893,-0.07270576250551913 + 0.00035707490366779226im,-0.04462212268428943
26200,-0.1366381581771839,0.06571535197844254,-0.003188850476218058
26300,0.1282969124042223,0.19584472781123763,-0.05483768537034796
26400,-0.10949244924922147,-0.13960304451987093 + 0.0003404522284944714im,-0.031826607307136795
26500,0.08182379925093382,0.24070144915010844,-0.011421530334593713
26600,-0.12327060971200854,0.04618003668886771,-0.04458676537620376
26700,-0.1303625375554296,-0.19168360445034446 + 0.000286318393807097im,0.02086556703374233
26800,0.11074540588522237,0.03609243728160139 + 8.088931860108367e-5im,-0.04669529646768518
26900,0.631486657307712,-0.22896085071323952,-0.015306787967415622
27000,0.02390374412644922,-0.015444374251912097 + 0.00020063788662680326im,-0.028423273205506416
27100,0.3383144528076088,0.08943744546779814 + 0.0001903170225321417im,-0.042295233759165524
27200,0.29651923500340505,0.038261083540822416,-0.032016285114314744
27300,-0.544337582353074,-0.08351144775671987 + 9.28510187509779e-5im,-0.02421098944368348
27400,0.4656302960018046,0.06762625795744487 + 0.0002787755225903757im,0.021713606031094915
27500,0.12378297489159525,-0.030159774292365715,-0.04559233629294296
27600,-0.21142122820335715,0.0254541815787887,-0.024983641549527105
27700,0.15388421654534512,0.09230791959758072 + 0.00033651842665921583im,-0.04115456266884203
27800,-0.4061756114295108,-0.08430994397194617,0.004390220038102188
27900,-0.529776586968601,0.05445596493781871,-0.02326835975870134
28000,-0.12902779960992597,-0.14707325103032584 + 0.0003571835990572522im,-0.07136688005692846
28100,0.08401311921702101,-0.21701318942610903,-0.025066171034850343
28200,-0.23426292829293852,0.13265678527843905,-0.023057760957403348
28300,0.126395507767015,-0.1621115597834093 + 0.0003384941429630216im,0.040532760688349836
28400,-0.2189632800661933,0.08386625480647283,-0.039805135009533005
28500,-0.2598982232934956,0.16563260564796606,-0.04140042420292535
28600,0.3008826552496824,-0.0581869960388071 + 0.00028250926999026996im,-0.027869376749171684
28700,0.003991283479459488,0.03087189073310226 + 8.700962070628745e-5im,-0.039153167308701636
28800,0.5945362585786732,0.13243814788958572,-0.018887960505309
28900,0.051881509664768656,0.018537068030803596 + 0.00019539741530514437im,-0.026911790800472776
29000,-0.06889398644254022,0.09337430702628735 + 0.000195615730657267im,-0.007087356742905435
29100,0.2714881070809852,0.11061639197560207,-0.040919644398740976
29200,-0.1684140148463273,-0.29926607123139803 + 8.675659709538042e-5im,-0.003530100049350407
29300,0.3166003925316091,-0.07683436060348547 + 0.0002826688229264976im,-0.041284612319026956
29400,0.37276499021234644,-0.05104779570162459,-0.01805515536530901
29500,-0.11823488980905224,-0.19702451871563575,-0.013702418898579705
29600,-0.24407761186970256,0.12406488005823793 + 0.00033857735394669103im,-0.06276259768707018
29700,0.03907679344763019,-0.08588425974579378,0.014792657790042393
29800,-0.41561580207254084,-0.09416570426099061,-0.03979119870225327
29900,-0.12691765006905723,0.07908369220435348 + 0.00035718129983783667im,-0.02136754501403515
