T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0011497569953977356,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0013219411484660286,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0015199110829529332,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.001747528400007683,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.002009233002565048,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0023101297000831605,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0026560877829466868,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.0030538555088334154,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.003511191734215131,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.004037017258596553,NaN,-0.6723150598309398,NaN,0.0,NaN,-0.7057163749821961
0.004641588833612777,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.005336699231206307,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.006135907273413176,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.007054802310718645,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.008111308307896872,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.0093260334688322,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.010722672220103232,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821945,-0.7057163749821961
0.012328467394420659,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.014174741629268055,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
0.016297508346206444,-0.6723150598309435,-0.6723150598309398,0.0,0.0,-0.7057163749821946,-0.7057163749821961
