T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0011497569953977356,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0013219411484660286,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0015199110829529332,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.001747528400007683,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.002009233002565048,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0023101297000831605,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0026560877829466868,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.0030538555088334154,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.003511191734215131,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.004037017258596553,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.004641588833612777,NaN,0.0,NaN,0.0,NaN,-0.9999999999999998
0.005336699231206307,3.047811810082275e-32,0.0,0.0,0.0,-0.9999999999999996,-0.9999999999999998
0.006135907273413176,3.047811810082275e-32,0.0,0.0,0.0,-0.9999999999999996,-0.9999999999999998
0.007054802310718645,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.008111308307896872,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.0093260334688322,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.010722672220103232,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.012328467394420659,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.014174741629268055,3.047811810082275e-32,0.0,0.0,0.0,-0.9999999999999996,-0.9999999999999998
0.016297508346206444,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.01873817422860384,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.021544346900318832,3.047811810082276e-32,0.0,0.0,0.0,-0.9999999999999997,-0.9999999999999998
0.024770763559917114,3.047811810082275e-32,0.0,0.0,0.0,-0.9999999999999996,-0.9999999999999998
