T,sx,sx_gs,sy,sy_gs,sz,sz_gs
0.001,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0011497569953977356,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0013219411484660286,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0015199110829529332,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.001747528400007683,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.002009233002565048,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0023101297000831605,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0026560877829466868,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.0030538555088334154,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.003511191734215131,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.004037017258596553,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.004641588833612777,NaN,-3.525536327615754e-17,NaN,-3.366831046172073e-17,NaN,-0.7425215833896928
0.005336699231206307,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.006135907273413176,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.007054802310718645,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.008111308307896872,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.0093260334688322,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.010722672220103232,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.012328467394420659,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.014174741629268055,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.016297508346206444,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.01873817422860384,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.021544346900318832,-3.43782319290428e-17,-3.525536327615754e-17,-3.3256101801372884e-17,-3.366831046172073e-17,-0.7425215833896925,-0.7425215833896928
0.024770763559917114,-3.4378231929042785e-17,-3.525536327615754e-17,-3.325610180137288e-17,-3.366831046172073e-17,-0.7425215833896924,-0.7425215833896928
0.02848035868435802,-3.4378231929042816e-17,-3.525536327615754e-17,-3.3256101801372915e-17,-3.366831046172073e-17,-0.7425215833896924,-0.7425215833896928
0.03274549162877728,-3.4378231929046014e-17,-3.525536327615754e-17,-3.3256101801377334e-17,-3.366831046172073e-17,-0.7425215833896907,-0.7425215833896928
0.037649358067924674,-3.437823192930636e-17,-3.525536327615754e-17,-3.3256101801737104e-17,-3.366831046172073e-17,-0.7425215833895257,-0.7425215833896928
0.04328761281083059,-3.4378231941235314e-17,-3.525536327615754e-17,-3.325610181822356e-17,-3.366831046172073e-17,-0.7425215833819702,-0.7425215833896928
0.049770235643321115,-3.4378232271366935e-17,-3.525536327615754e-17,-3.3256102274482844e-17,-3.366831046172073e-17,-0.7425215831728829,-0.7425215833896928
0.05722367659350217,-3.4378238153971274e-17,-3.525536327615754e-17,-3.325611040455158e-17,-3.366831046172073e-17,-0.7425215794471578,-0.7425215833896928
0.0657933224657568,-3.437830950987086e-17,-3.525536327615754e-17,-3.325620902215898e-17,-3.366831046172073e-17,-0.7425215342541733,-0.7425215833896928
0.07564633275546291,-3.4378928024340676e-17,-3.525536327615754e-17,-3.325706384169804e-17,-3.366831046172073e-17,-0.7425211425204064,-0.7425215833896928
0.08697490026177834,-3.438292507453013e-17,-3.525536327615754e-17,-3.326258797535978e-17,-3.366831046172073e-17,-0.7425186110040112,-0.7425215833896928
0.1,-3.4402909559392756e-17,-3.525536327615754e-17,-3.329020758528065e-17,-3.366831046172073e-17,-0.7425059539072408,-0.7425215833896928
0.11497569953977356,-3.4482760725452183e-17,-3.525536327615754e-17,-3.3400566119524324e-17,-3.366831046172073e-17,-0.7424553804786804,-0.7425215833896928
0.1321941148466029,-3.474505596335447e-17,-3.525536327615754e-17,-3.3763072613923564e-17,-3.366831046172073e-17,-0.7422892568338183,-0.7425215833896928
0.15199110829529336,-3.547100461381955e-17,-3.525536327615754e-17,-3.476638503051969e-17,-3.366831046172073e-17,-0.7418294809319895,-0.7425215833896928
0.17475284000076838,-3.720024888063622e-17,-3.525536327615754e-17,-3.7156461216894483e-17,-3.366831046172073e-17,-0.7407342847568643,-0.7425215833896928
0.20092330025650468,-4.081052615490581e-17,-3.525536327615754e-17,-4.2147562506705163e-17,-3.366831046172073e-17,-0.7384478833598984,-0.7425215833896928
