T,sxMFGS,syMFGS,szMFGS
0.01,-1.792353397722924e-16,0.0,0.9722282475118684
0.011233240329780276,-1.792353397722924e-16,0.0,0.9722282475118684
0.012618568830660204,-1.792353397722924e-16,0.0,0.9722282475118684
0.014174741629268055,-1.792353397722924e-16,0.0,0.9722282475118684
0.015922827933410922,-1.792353397722924e-16,0.0,0.9722282475118684
0.01788649529057435,-1.792353397722924e-16,0.0,0.9722282475118684
0.02009233002565047,-1.792353397722924e-16,0.0,0.9722282475118684
0.022570197196339202,-1.792353397722924e-16,0.0,0.9722282475118684
0.025353644939701114,-1.792353397722924e-16,0.0,0.9722282475118684
0.02848035868435802,-1.792353397722924e-16,0.0,0.9722282475118684
0.031992671377973826,-1.792353397722924e-16,0.0,0.9722282475118684
0.03593813663804628,-1.792353397722924e-16,0.0,0.9722282475118684
0.040370172585965536,-1.792353397722924e-16,0.0,0.9722282475118684
0.04534878508128582,-1.7923533977229237e-16,0.0,0.9722282475118684
0.050941380148163774,-1.7923533977229242e-16,0.0,0.972228247511868
0.05722367659350217,-1.792353397723007e-16,0.0,0.9722282475118517
0.06428073117284322,-1.7923533977257685e-16,0.0,0.9722282475112829
0.07220809018385464,-1.7923533977896964e-16,0.0,0.9722282474981347
0.08111308307896872,-1.7923533988304955e-16,0.0,0.9722282472840725
0.09111627561154892,-1.7923534112193822e-16,0.0,0.9722282447360263
0.10235310218990261,-1.7923535227081727e-16,0.0,0.9722282218059168
0.11497569953977356,-1.7923543042385123e-16,0.0,0.9722280610671095
0.1291549665014884,-1.792358687288369e-16,0.0,0.9722271595973733
0.14508287784959398,-1.7923788287880787e-16,0.0,0.9722230170698354
0.16297508346206444,-1.7924563043079867e-16,0.0,0.972207082821204
0.18307382802953684,-1.7927105742369172e-16,0.0,0.9721547912677954
0.20565123083486514,-1.793434911859458e-16,0.0,0.9720058698121098
0.23101297000831597,-1.795254107577519e-16,0.0,0.9716321977016344
0.25950242113997357,-1.7993414478883223e-16,0.0,0.9707949224257745
0.29150530628251764,-1.8076754496254994e-16,0.0,0.9690996682687743
0.32745491628777285,-1.823331637107883e-16,0.0,0.9659657091451866
0.3678379771828633,-1.8508900121534011e-16,0.0,0.9606279389458909
0.4132012400115337,-1.8971987365888723e-16,0.0,0.9521862118542366
0.4641588833612779,-1.972887890337065e-16,0.0,0.9397046504935623
0.5214008287999685,-2.0950029636399286e-16,0.0,0.9223468750346001
0.5857020818056666,-2.2907512772679283e-16,0.0,0.8995179768602766
0.657933224657568,-2.6015974800554483e-16,0.0,0.8709775844465948
0.7390722033525778,-3.0860325760721436e-16,0.0,0.8368947905557493
0.8302175681319746,-3.8187189003827325e-16,0.0,0.7978330693391519
0.9326033468832199,-4.88385977166241e-16,0.0,0.7546738684500812
1.0476157527896648,-6.361839718018806e-16,0.0,0.7085024552041994
1.1768119524349985,-8.310353596771439e-16,0.0,0.660484110890547
1.321941148466029,-1.0743887497019921e-15,0.0,0.6117540059051856
1.484968262254465,-1.3617600228451825e-15,0.0,0.5633346271498743
1.6681005372000588,-1.6822189826765295e-15,0.0,0.516085064417847
1.8738174228603839,-2.019426673780009e-15,0.0,0.47067946292008467
2.1049041445120205,-2.354210442258379e-15,0.0,0.4276081804245545
2.3644894126454075,-2.6680760261378594e-15,0.0,0.3871941135169117
2.6560877829466865,-2.9465842247848925e-15,0.0,0.3496173272968872
2.9836472402833394,-3.181416201803283e-15,0.0,0.3149426383237631
3.3516026509388426,-3.370360292049155e-15,0.0,0.28314650706330896
3.7649358067924683,-3.5152715801822735e-15,0.0,0.25414110933011913
4.229242874389499,-3.618884689313713e-15,0.0,0.22779461246154403
4.7508101621027965,-3.681715476911451e-15,0.0,0.20394746272622677
5.3366992312063095,-3.699992413152641e-15,0.0,0.1824249532346704
5.99484250318941,-3.6649136496610525e-15,0.0,0.16304656967047781
6.7341506577508214,-3.563012075320052e-15,0.0,0.14563268443947863
7.564633275546289,-3.377261344671665e-15,0.0,0.1300091521585875
8.497534359086442,-3.0886662528876502e-15,0.0,0.11601029589478173
9.54548456661834,-2.678240822576881e-15,0.0,0.1034806930636537
10.722672220103231,-2.1293648765922063e-15,0.0,0.09227608905370344
12.045035402587823,-1.4304881889998713e-15,0.0,0.0822636938565251
13.530477745798068,-5.780166549338931e-16,0.0,0.0733220555481015
15.199110829529339,4.209912514263216e-16,0.0,0.06534065479220558
17.073526474706906,1.5468603144710567e-15,0.0,0.05821932558926879
19.179102616724887,2.7666219687983503e-15,0.0,0.05186757766165501
21.544346900318832,4.034983338741259e-15,0.0,0.04620387344018545
24.20128264794382,5.296956293608632e-15,0.0,0.041154896028399224
27.1858824273294,6.4918154968064835e-15,0.0,0.03665483242596801
30.538555088334157,7.557848660836676e-15,0.0,0.03264468756264499
34.30469286314917,8.437347908944491e-15,0.0,0.02907163839430138
38.53528593710529,9.081400184777958e-15,0.0,0.025888432747443013
43.287612810830595,9.454132850451306e-15,0.0,0.023052834393618327
48.62601580065353,9.53606290343259e-15,0.0,0.02052711386923123
54.62277217684343,9.326107554169428e-15,0.0,0.018277583675766818
61.35907273413173,8.84177378228436e-15,0.0,0.016274176267797424
68.92612104349699,8.117205264411545e-15,0.0,0.014490063060825897
77.4263682681127,7.199171026861214e-15,0.0,0.012901312185848335
86.97490026177834,6.141604859345505e-15,0.0,0.01148658196555985
97.70099572992251,4.999707272676881e-15,0.0,0.010226846486833807
109.74987654930557,3.824700192031131e-15,0.0,0.009105149529201384
123.28467394420659,2.6600479124860094e-15,0.0,0.008106383498024061
