T,sxMFGS,syMFGS,szMFGS
0.01,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.011233240329780276,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.012618568830660204,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.014174741629268055,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.015922827933410922,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.01788649529057435,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.02009233002565047,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.022570197196339202,2.932564611502569e-19,2.283648127368451e-19,0.9945111547748297
0.025353644939701114,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.02848035868435802,2.932564611502569e-19,2.283648127368451e-19,0.9945111547748297
0.031992671377973826,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.03593813663804628,2.9325646115025707e-19,2.283648127368454e-19,0.9945111547748299
0.040370172585965536,2.932564611502569e-19,2.283648127368451e-19,0.9945111547748297
0.04534878508128582,2.9325646115025726e-19,2.283648127368452e-19,0.9945111547748299
0.050941380148163774,2.9325646115026973e-19,2.283648127368378e-19,0.9945111547748299
0.05722367659350217,2.9325646115113327e-19,2.283648127363222e-19,0.9945111547748277
0.06428073117284322,2.932564611884787e-19,2.2836481271403284e-19,0.9945111547747311
0.07220809018385464,2.9325646225162543e-19,2.283648120794947e-19,0.9945111547719864
0.08111308307896872,2.932564830941324e-19,2.2836479963966685e-19,0.9945111547181725
0.09111627561154892,2.9325677595519793e-19,2.2836462484585426e-19,0.9945111539620276
0.10235310218990261,2.9325983230315036e-19,2.283628006679558e-19,0.9945111460707704
0.11497569953977356,2.9328428811681995e-19,2.2834820424845133e-19,0.9945110829277445
0.1291549665014884,2.9343864731926753e-19,2.2825607540386077e-19,0.9945106843849729
0.14508287784959398,2.9422692201473206e-19,2.277856022314261e-19,0.9945086491472251
0.16297508346206444,2.975587445824336e-19,2.2579715460762922e-19,0.9945000471956402
0.18307382802953684,3.0945465632111054e-19,2.1869909735660566e-19,0.9944693410329698
0.20565123083486514,3.4599971965903905e-19,1.9690751384025365e-19,0.9943750727223576
0.23101297000831597,4.442504040839855e-19,1.3842432484300628e-19,0.9941221249496786
0.25950242113997357,6.7916201841324485e-19,-8.163956020670393e-22,0.9935203213042764
0.29150530628251764,1.1866908097589265e-18,-2.9894213670095743e-19,0.9922345907620481
0.32745491628777285,2.1939267575722635e-18,-8.804292225339796e-19,0.9897402476380204
0.3678379771828633,4.061370401451712e-18,-1.9267642934700567e-18,0.9853032529800246
0.4132012400115337,7.348560359936014e-18,-3.685375491081872e-18,0.9780054058052906
0.4641588833612779,1.2913402225816931e-17,-6.4781478254660515e-18,0.9668259137419937
0.5214008287999685,2.203454655935402e-17,-1.0707072880776884e-17,0.9507747242682102
0.5857020818056666,3.6499369927188574e-17,-1.6841442426892364e-17,0.9290541052832612
0.657933224657568,5.854456065318513e-17,-2.5351154438369058e-17,0.9012106995465814
0.7390722033525778,9.051566059759993e-17,-3.653866989792165e-17,0.8672378987644436
0.8302175681319746,1.3417772741504215e-16,-5.024164246470131e-17,0.8276007794403344
0.9326033468832199,1.897812394865766e-16,-6.544658116143569e-17,0.7831787804294941
1.0476157527896648,2.552116415331322e-16,-7.995566098407945e-17,0.735144993905049
1.1768119524349985,3.256945680793099e-16,-9.031869803435536e-17,0.684815607184663
1.321941148466029,3.944484623569264e-16,-9.219185253127517e-17,0.6335043655276684
1.484968262254465,4.543467532500895e-16,-8.107973797794075e-17,0.5824074411827526
1.6681005372000588,5.002468282367468e-16,-5.3148723804742097e-17,0.5325301619830075
1.8738174228603839,5.314364856443821e-16,-5.660076606108899e-18,0.4846546921776041
2.1049041445120205,5.53744103361137e-16,6.326579780322963e-17,0.4393401433611241
2.3644894126454075,5.810111030389657e-16,1.5538075677049682e-16,0.3969439570980172
2.6560877829466865,6.354736464069658e-16,2.728598340997956e-16,0.3576542757877214
2.9836472402833394,7.462122304514893e-16,4.178778058920086e-16,0.32152556515709524
3.3516026509388426,9.448692474449967e-16,5.909602317728258e-16,0.28851255745888976
3.7649358067924683,1.2588862219205064e-15,7.888168262921219e-16,0.2584998958848936
4.229242874389499,1.7041644250282032e-15,1.0030061565054207e-15,0.23132646559893522
4.7508101621027965,2.280000914581442e-15,1.220491701808918e-15,0.20680438164614812
5.3366992312063095,2.9684330791436073e-15,1.4260775669312062e-15,0.184733145277252
5.99484250318941,3.738126070706496e-15,1.605669111822139e-15,0.16490973199045855
6.7341506577508214,4.5510280171195135e-15,1.749004924079319e-15,0.14713544140014012
7.564633275546289,5.369300847937911e-15,1.8509939615898855e-15,0.13122029019530956
8.497534359086442,6.1605879430613836e-15,1.9115694786039305e-15,0.11698561658634249
9.54548456661834,6.9008222658026e-15,1.934531874218333e-15,0.10426542827366919
10.722672220103231,7.574779942526043e-15,1.9260114237637584e-15,0.09290689457920648
12.045035402587823,8.175100618576223e-15,1.8930440050763063e-15,0.08277027244229584
13.530477745798068,8.70056207411434e-15,1.8425132136335634e-15,0.07372847016680556
15.199110829529339,9.15421235046468e-15,1.7805094412779834e-15,0.06566639011904007
17.073526474706906,9.541714495233081e-15,1.7120397273706583e-15,0.05848014727878864
19.179102616724887,9.870052209469674e-15,1.6409815586971497e-15,0.05207622968343223
21.544346900318832,1.0146611580429397e-14,1.5701792521051676e-15,0.046370645323822235
24.20128264794382,1.0378586789653254e-14,1.5016061127836569e-15,0.04128808501432729
