T,sxMFGS,syMFGS,szMFGS
0.01,-2.729333249175197e-32,0.0,1.0000000000000002
0.011233240329780276,-2.729333249175197e-32,0.0,1.0000000000000002
0.012618568830660204,-2.729333249175197e-32,0.0,1.0000000000000002
0.014174741629268055,-2.729333249175197e-32,0.0,1.0000000000000002
0.015922827933410922,-2.729333249175197e-32,0.0,1.0000000000000002
0.01788649529057435,-2.729333249175197e-32,0.0,1.0000000000000002
0.02009233002565047,-2.729333249175197e-32,0.0,1.0000000000000002
0.022570197196339202,-2.729333249175197e-32,0.0,1.0000000000000002
0.025353644939701114,-2.729333249175197e-32,0.0,1.0000000000000002
0.02848035868435802,-2.729333249175193e-32,0.0,1.0000000000000002
0.031992671377973826,-2.7293332491666756e-32,0.0,1.0000000000000002
0.03593813663804628,-2.729333241026871e-32,0.0,1.0000000000000002
0.040370172585965536,-2.729329580912576e-32,0.0,1.0000000000000002
0.04534878508128582,-2.7284888456661996e-32,0.0,1.0000000000000002
0.050941380148163774,-2.622349495315349e-32,0.0,1.0000000000000002
0.05722367659350217,5.236541102173461e-32,0.0,0.9999999999999991
0.06428073117284322,3.667932411832042e-30,0.0,0.9999999999999389
0.07220809018385464,1.1245964349331156e-28,0.0,0.9999999999981294
0.08111308307896872,2.3534041639801403e-27,0.0,0.999999999960857
0.09111627561154892,3.526296138726627e-26,0.0,0.9999999994134884
0.10235310218990261,3.925288376427603e-25,0.0,0.9999999934712608
0.11497569953977356,3.353731793276889e-24,0.0,0.999999944219021
0.1291549665014884,2.264137247616536e-23,0.0,0.9999996234167362
0.14508287784959398,1.2394301181188797e-22,0.0,0.9999979385028327
0.16297508346206444,5.629572110134685e-22,0.0,0.9999906363187434
0.18307382802953684,2.1654031155194047e-21,0.0,0.9999639796054695
0.20565123083486514,7.182435644129593e-21,0.0,0.9998804906247919
0.23101297000831597,2.0872793097352968e-20,0.0,0.9996524316358323
0.25950242113997357,5.3882160015871755e-20,0.0,0.9991011186826904
0.29150530628251764,1.2500142817464522e-19,0.0,0.9979063341898711
0.32745491628777285,2.6308261616229376e-19,0.0,0.9955586060693988
0.3678379771828633,5.059576195349453e-19,0.0,0.991334205043138
0.4132012400115337,8.936109169370875e-19,0.0,0.9843139468201029
0.4641588833612779,1.453370771919809e-18,0.0,0.9734594443576781
0.5214008287999685,2.1772249972253747e-18,0.0,0.9577447780357261
0.5857020818056666,2.9954027308033084e-18,0.0,0.9363219292638617
0.657933224657568,3.754396428389598e-18,0.0,0.9086821617327768
0.7390722033525778,4.208824127690144e-18,0.0,0.8747707432471936
0.8302175681319746,4.0330154221762565e-18,0.0,0.8350231296154581
0.9326033468832199,2.850987285450299e-18,0.0,0.7903138714642611
1.0476157527896648,2.76565577353609e-19,0.0,0.7418353135401083
1.1768119524349985,-4.046949027053335e-18,0.0,0.6909406371340294
1.321941148466029,-1.041476242266666e-17,0.0,0.6389890640744478
1.484968262254465,-1.903703160014694e-17,0.0,0.5872218206149761
1.6681005372000588,-3.0020039693865045e-17,0.0,0.5366824693465987
1.8738174228603839,-4.334905032438457e-17,0.0,0.4881813981197257
2.1049041445120205,-5.887521969744838e-17,0.0,0.4422955257680385
2.3644894126454075,-7.63147344588776e-17,0.0,0.3993911237055367
2.6560877829466865,-9.526894074416882e-17,0.0,0.35965847601125667
2.9836472402833394,-1.1526700205044715e-16,0.0,0.32314985511700145
3.3516026509388426,-1.358205285386316e-16,0.0,0.28981539906440995
3.7649358067924683,-1.5647012696773956e-16,0.0,0.25953408582786963
4.229242874389499,-1.7680410221632144e-16,0.0,0.23213883315714012
4.7508101621027965,-1.964410034114527e-16,0.0,0.20743585953554794
5.3366992312063095,-2.149842993221335e-16,0.0,0.18521900165448724
5.99484250318941,-2.3196989001817143e-16,0.0,0.16527988631504836
6.7341506577508214,-2.468297934461542e-16,0.0,0.14741485241153535
7.564633275546289,-2.588895225030964e-16,0.0,0.131429416497106
8.497534359086442,-2.6740738498253764e-16,0.0,0.11714093755011729
9.54548456661834,-2.716541817756058e-16,0.0,0.10437999798211528
10.722672220103231,-2.710211479640357e-16,0.0,0.09299089508522285
12.045035402587823,-2.651326838838011e-16,0.0,0.08283153565560686
13.530477745798068,-2.5393288916924993e-16,0.0,0.07377294646212323
15.199110829529339,-2.3771766340789456e-16,0.0,0.0656985520288666
17.073526474706906,-2.170995073782824e-16,0.0,0.05850332552121257
19.179102616724887,-1.9291454257278882e-16,0.0,0.05209288506513804
21.544346900318832,-1.6610005467314588e-16,0.0,0.04638258370356263
24.20128264794382,-1.3757752122957152e-16,0.0,0.04129662404240686
27.1858824273294,-1.0816919399690071e-16,0.0,0.036767216613691034
30.538555088334157,-7.8561069752758e-17,0.0,0.03273379267406623
34.30469286314917,-4.9308899889150234e-17,0.0,0.029142276512638954
38.53528593710529,-2.0872247106104204e-17,0.0,0.025944418587984852
43.287612810830595,6.343292623864814e-18,0.0,0.023097188388754075
48.62601580065353,3.1953981946837376e-17,0.0,0.020562224410510532
54.62277217684343,5.558767204369564e-17,0.0,0.018305337774693398
61.35907273413173,7.689784662971198e-17,0.0,0.016296065579063546
68.92612104349699,9.559533811564326e-17,0.0,0.014507269918822674
77.4263682681127,1.1148502829219613e-16,0.0,0.012914778553165862
86.97490026177834,1.2449389390613977e-16,0.0,0.011497063343737401
97.70099572992251,1.3468089642417343e-16,0.0,0.010234952811559672
109.74987654930557,1.4222623764798403e-16,0.0,0.009111375415085166
123.28467394420659,1.474041660290008e-16,0.0,0.008111130422603474
138.48863713938732,1.5054732140154692e-16,0.0,0.007220683523142146
