x,P(x)
-4.188153590941584,2.3416531022645484
-4.146890993986497,2.3249219017369147
-4.105628397031405,2.3075948914166946
-4.064365800076318,2.2897814347117005
-4.023103203121226,2.2715788877146172
-3.981840606166138,2.2530630052498264
-3.9405780092110487,2.2342835540885755
-3.8993154122559592,2.215267303454793
-3.8580528153008697,2.1960283119083135
-3.8167902183457803,2.17658287798555
-3.7755276213906908,2.1569645306923864
-3.7342650244356013,2.137233796847716
-3.6930024274805113,2.117478621412738
-3.651739830525422,2.0978040840450203
-3.6104772335703323,2.078313689765222
-3.569214636615243,2.0590878270137547
-3.5279520396601534,2.0401667379522332
-3.486689442705064,2.021544678253023
-3.4454268457499744,2.003178762852604
-3.404164248794885,1.9850111152935352
-3.3629016518397954,1.9669979183259443
-3.321639054884706,1.949135632693905
