x,P(x)
-8.081221335016842,1.206280421532536e-7
-8.048831670347436,1.697275165574239e-7
-8.01644200567803,2.3808177718499233e-7
-7.984052341008624,3.329392793035567e-7
-7.951662676339218,4.6415589217972136e-7
-7.919273011669811,6.450858857015057e-7
-7.8868833470004045,8.93759862208504e-7
-7.8544936823309985,1.234435764289779e-6
-7.822104017661593,1.6996327828484959e-6
-7.789714352992187,2.3327874896259745e-6
-7.757324688322781,3.1917080225256076e-6
-7.724935023653374,4.353047036308384e-6
-7.692545358983967,5.918068954013875e-6
-7.660155694314561,8.020053553465756e-6
-7.627766029645155,1.0833758000425683e-5
-7.595376364975749,1.45874551314948e-5
-7.562986700306343,1.9578179215963472e-5
-7.530597035636937,2.6190943715899854e-5
-7.49820737096753,3.4922850750957016e-5
-7.465817706298124,4.641319085367524e-5
-7.4334280416287175,6.148083554539473e-5
-7.4010383769593115,8.117045499164284e-5
-7.368648712289906,0.00010680934829168428
-7.3362590476205,0.0001400769533282821
-7.303869382951094,0.00018308940339335715
-7.271479718281687,0.00023850181374850877
-7.239090053612281,0.0003096313050214298
-7.206700388942876,0.0004006040909252811
-7.174310724273468,0.0005165302606508922
-7.141921059604063,0.000663710152754661
-7.109531394934657,0.0008498764242658974
-7.077141730265251,0.001084476038066687
-7.044752065595844,0.0013789963904235778
-7.012362400926438,0.0017473396411385015
-6.979972736257032,0.0022062489490622325
-6.947583071587626,0.0027757897101384505
-6.91519340691822,0.003479887996084676
-6.8828037422488135,0.004346927151477873
-6.850414077579408,0.005410401880031253
-6.818024412910001,0.006709627097521074
-6.785634748240595,0.008290496319043283
-6.753245083571189,0.010206281366079106
-6.720855418901783,0.012518461727488482
-6.688465754232377,0.015297568015931216
-6.656076089562971,0.018624019685437438
-6.623686424893564,0.022588932610430306
-6.591296760224157,0.027294867405032428
-6.558907095554751,0.03285648466096656
-6.526517430885345,0.0394010688248267
-6.494127766215939,0.04706887848720189
-6.461738101546533,0.05601327772376295
-6.429348436877127,0.06640060115143262
-6.3969587722077215,0.07840970490198855
-6.364569107538314,0.09223115713684447
-6.332179442868908,0.10806602538089674
-6.299789778199502,0.12612422415060506
-6.267400113530096,0.146622395333466
-6.23501044886069,0.1697813056849098
-6.202620784191284,0.1958227606547495
-6.170231119521878,0.22496605138720438
-6.137841454852471,0.257423971815374
-6.105451790183064,0.293398464742892
