x,P(x)
-5.198541179439691,1.260919650344952
-5.166151514770286,1.3253553816008903
-5.13376185010088,1.390671507141183
-5.101372185431474,1.4567812033664873
-5.068982520762068,1.5235936907136454
-5.036592856092662,1.5910132035907345
-5.0042031914232545,1.6589381964384309
-4.971813526753849,1.7272608768309357
-4.939423862084443,1.7958671317545993
-4.907034197415037,1.8646368816971979
-4.874644532745631,1.933444861420633
-4.842254868076225,2.0021617893408434
-4.809865203406819,2.070655852706967
-4.777475538737411,2.138794406687811
-4.745085874068005,2.206445765140435
-4.712696209398599,2.273480951676663
-4.680306544729193,2.3397752830847796
-4.647916880059787,2.405209673398516
-4.615527215390381,2.469671574767091
-4.583137550720975,2.5330555082616732
-4.5507478860515675,2.5952631801811057
-4.518358221382162,2.656203222779282
-4.485968556712756,2.715790637733584
-4.45357889204335,2.773946051381974
-4.421189227373944,2.830594908800983
-4.388799562704538,2.885666736500313
-4.356409898035132,2.939094589930355
-4.324020233365724,2.990814773190401
-4.291630568696318,3.040766877366766
-4.259240904026912,3.088894135694626
-4.226851239357506,3.135144044400473
-4.1944615746881,3.1794691544073914
-4.162071910018694,3.221827907556099
-4.129682245349288,3.2621853768955433
-4.0972925806798814,3.3005137771639945
-4.064902916010475,3.336792639349338
-4.03251325134107,3.371008589677279
-4.000123586671663,3.4031547330324217
-3.967733922002258,3.433229705681058
-3.935344257332851,3.4612365226673543
-3.9029545926634457,3.487181391499414
-3.870564927994038,3.511072686952011
-3.838175263324633,3.5329202757859672
-3.8057855986552256,3.552735342537803
-3.7733959339858205,3.5705308005260696
-3.7410062693164137,3.586322282972308
-3.7086166046470086,3.6001296091284556
-3.6762269399776013,3.611978524157845
-3.6438372753081962,3.6219024351121223
-3.6114476106387885,3.6299438235060126
-3.579057945969383,3.636155019024985
-3.546668281299976,3.6405980743623725
-3.514278616630571,3.6433435862288976
-3.481888951961164,3.6444684522627364
-3.4494992872917587,3.644052720315488
-3.417109622622352,3.6421758519319143
-3.384719957952946,3.63891285933365
-3.3523302932835386,3.63433085921933
-3.3199406286141335,3.6284865965538895
-3.2875509639447267,3.6214254155432815
-3.2551612992753216,3.613181993535488
-3.2227716346059143,3.6037829206673146
-3.1903819699365092,3.5932509310015086
-3.1579923052671015,3.581610307744257
-3.1256026405976964,3.5688927401202584
-3.0932129759282905,3.5551427467294814
-3.0608233112588845,3.5404217366310005
-3.0284336465894786,3.52480987777483
-2.996043981920072,3.5084051857690866
-2.963654317250666,3.491319614425273
-2.9312646525812593,3.4736723803129963
-2.898874987911853,3.4555812248750812
-2.866485323242447,3.437152736097405
-2.834095658573041,3.418473142647735
-2.801705993903635,3.3996010929165497
-2.7693163292342287,3.3805637983130086
-2.7369266645648227,3.3613575458184664
-2.704536999895416,3.3419529988947096
-2.6721473352260094,3.322304976844727
-2.6397576705566035,3.3023656318461745
-2.6073680058871975,3.2820992518541567
-2.5749783412177916,3.2614964313062487
-2.542588676548385,3.2405851778469983
-2.510199011878979,3.219436732504711
-2.4778093472095724,3.1981644889750114
-2.445419682540166,3.1769153564320387
-2.41303001787076,3.1558541057078195
-2.380640353201354,3.1351425013484056
-2.348250688531948,3.1149161476694642
-2.3158610238625417,3.0952627556921772
-2.2834713591931357,3.076205788964462
-2.251081694523729,3.05769705261712
-2.218692029854323,3.0396207269710205
-2.186302365184918,3.0218097001093644
-2.153912700515511,3.004073020298941
-2.121523035846106,2.986231161061433
-2.0891333711766986,2.9681539206830356
-2.0567437065072935,2.949794524710879
-2.024354041837886,2.9312131748533936
-1.9919643771684807,2.9125840908039238
-1.9595747124990734,2.8941820624085155
-1.9271850478296684,2.8763475162001106
-1.8947953831602615,2.8594327549596033
-1.862405718490856,2.8437358363687166
-1.8300160538214492,2.8294318939793635
-1.7976263891520432,2.8165139265243737
-1.7652367244826364,2.804755627954646
-1.7328470598132308,2.7937073257007397
-1.700457395143824,2.782732441533263
-1.668067730474419,2.771086327938272
-1.6356780658050116,2.7580324534574907
-1.6032884011356066,2.7429836129941974
-1.5708987364661988,2.725649237133596
-1.5385090717967937,2.706165150645533
-1.5061194071273865,2.6851803597473984
-1.4737297424579814,2.663877412997604
-1.4413400777885745,2.643908905479001
-1.408950413119169,2.6272425259095047
-1.3765607484497622,2.615919802555429
-1.3441710837803567,2.611747925204529
-1.3117814191109507,2.6159578005671085
-1.2793917544415443,2.6288727085077306
-1.2470020897721383,2.649638501571794
-1.2146124251027324,2.6760665441219205
-1.182222760433326,2.7046335121686473
-1.14983309576392,2.7306676794929
-1.1174434310945132,2.7487303597747514
-1.0850537664251072,2.753175767385935
-1.0526641017557008,2.7388456066146225
-1.0202744370862948,2.7018297020142295
-0.9878847724168889,2.6402046197812727
-0.9554951077474825,2.5546518648892707
-0.9231054430780765,2.4488584172096513
-0.8907157784086697,2.3296163788064512
-0.8583261137392637,2.20656505779084
-0.8259364490698573,2.091555923652716
-0.7935467844004513,1.9976649370385768
-0.7611571197310454,1.9379228958167036
-0.728767455061639,1.9238769959213262
-0.696377790392233,1.9641300363800132
-0.6639881257228262,2.06302251476791
-0.6315984610534202,2.219623549822383
-0.5992087963840138,2.4271773925714397
-0.5668191317146078,2.673113862209917
-0.5344294670452019,2.9396764422712254
-0.5020398023757955,3.205156317449637
-0.4696501377063895,3.445651372298234
-0.4372604730369831,3.6372041155200714
-0.40487080836757805,3.7581196531189494
-0.37248114369817076,3.7912312340868186
-0.3400914790287657,3.725871635632362
-0.30770181435935884,3.5593261874223434
-0.2753121496899533,3.2975869127767283
-0.24292248502054647,2.95529329319034
-0.21053282035114051,2.5548269219858653
-0.17814315568173367,2.1246160577380775
-0.14575349101232815,1.6967919325804703
-0.1133638263429213,1.3044117488378482
-0.08097416167351579,0.9785149552262602
-0.04858449700410894,0.7453032603838519
-0.016194832334703868,0.6237276444645243
0.01619483233470298,0.6237276444645229
0.04858449700410894,0.7453032603838519
0.0809741616735149,0.9785149552262519
0.11336382634292086,1.3044117488378417
0.14575349101232682,1.696791932580455
0.17814315568173322,2.124616057738071
0.21053282035113918,2.5548269219858475
0.24292248502054603,2.9552932931903353
0.275312149689952,3.2975869127767146
0.3077018143593584,3.5593261874223407
0.34009147902876435,3.725871635632358
0.3724811436981703,3.7912312340868186
0.4048708083675767,3.7581196531189525
0.4372604730369827,3.6372041155200736
0.4696501377063895,3.445651372298234
0.5020398023757955,3.205156317449637
0.5344294670452019,2.9396764422712254
0.5668191317146078,2.673113862209917
0.5992087963840138,2.4271773925714397
0.6315984610534202,2.219623549822383
0.6639881257228262,2.06302251476791
0.696377790392233,1.9641300363800132
0.728767455061639,1.9238769959213262
0.7611571197310454,1.9379228958167036
0.7935467844004513,1.9976649370385768
0.8259364490698573,2.091555923652716
0.8583261137392637,2.20656505779084
0.8907157784086697,2.3296163788064512
0.9231054430780765,2.4488584172096513
0.9554951077474825,2.5546518648892707
0.9878847724168889,2.6402046197812727
1.0202744370862948,2.7018297020142295
1.0526641017557008,2.7388456066146225
1.0850537664251072,2.753175767385935
1.1174434310945132,2.7487303597747514
1.14983309576392,2.7306676794929
1.182222760433326,2.7046335121686473
1.2146124251027324,2.6760665441219205
1.2470020897721383,2.649638501571794
1.2793917544415443,2.6288727085077306
1.3117814191109507,2.6159578005671085
1.3441710837803567,2.611747925204529
1.3765607484497635,2.6159198025554296
1.4089504131191695,2.6272425259095056
1.4413400777885759,2.6439089054790026
1.4737297424579818,2.6638774129976035
1.5061194071273878,2.685180359747398
1.5385090717967942,2.7061651506455338
1.5708987364662002,2.725649237133597
1.603288401135607,2.7429836129941982
1.635678065805013,2.7580324534574907
1.6680677304744194,2.771086327938272
1.7004573951438253,2.782732441533265
1.7328470598132313,2.79370732570074
1.7652367244826377,2.8047556279546466
1.7976263891520419,2.8165139265243733
1.8300160538214487,2.829431893979364
1.8624057184908547,2.843735836368716
1.894795383160261,2.8594327549596037
1.927185047829667,2.87634751620011
1.959574712499073,2.8941820624085155
1.991964377168479,2.912584090803923
2.0243540418378854,2.931213174853393
2.056743706507292,2.9497945247108777
2.089133371176698,2.9681539206830365
2.1215230358461046,2.986231161061432
2.1539127005155105,3.0040730202989403
2.1863023651849165,3.021809700109363
2.2186920298543225,3.039620726971021
2.251081694523729,3.05769705261712
2.2834713591931357,3.076205788964462
2.3158610238625417,3.0952627556921772
2.348250688531948,3.1149161476694642
2.380640353201354,3.1351425013484056
2.41303001787076,3.1558541057078195
2.445419682540166,3.1769153564320387
2.4778093472095724,3.1981644889750114
2.510199011878979,3.219436732504711
2.542588676548385,3.2405851778469983
2.5749783412177916,3.2614964313062487
2.6073680058871975,3.2820992518541567
2.6397576705566035,3.3023656318461745
2.6721473352260094,3.322304976844727
2.704536999895416,3.3419529988947096
2.7369266645648227,3.3613575458184664
2.7693163292342287,3.3805637983130086
2.801705993903635,3.3996010929165497
2.834095658573041,3.418473142647735
2.866485323242447,3.437152736097405
2.898874987911853,3.4555812248750812
2.9312646525812593,3.4736723803129963
2.963654317250666,3.491319614425273
2.996043981920072,3.5084051857690866
3.0284336465894786,3.52480987777483
3.0608233112588845,3.5404217366310005
3.0932129759282905,3.5551427467294814
3.1256026405976964,3.5688927401202584
3.157992305267103,3.581610307744258
3.1903819699365097,3.5932509310015086
3.2227716346059156,3.6037829206673146
3.255161299275322,3.613181993535488
3.287550963944728,3.6214254155432823
3.319940628614134,3.628486596553888
3.35233029328354,3.63433085921933
3.3847199579529463,3.63891285933365
3.417109622622353,3.6421758519319143
3.449499287291759,3.6440527203154884
3.4818889519611655,3.6444684522627364
3.5142786166305715,3.6433435862288976
3.5466682812999775,3.6405980743623725
3.5790579459693834,3.636155019024984
3.611447610638788,3.6299438235060126
3.643837275308195,3.6219024351121227
3.676226939977601,3.611978524157844
3.7086166046470073,3.6001296091284556
3.7410062693164132,3.586322282972308
3.773395933985819,3.57053080052607
3.805785598655225,3.5527353425378023
3.8381752633246315,3.532920275785968
3.8705649279940375,3.511072686952011
3.9029545926634444,3.4871813914994148
3.9353442573328508,3.4612365226673543
3.9677339220022567,3.4332297056810592
4.000123586671663,3.4031547330324217
4.032513251341069,3.371008589677282
4.064902916010475,3.336792639349338
4.097292580679881,3.3005137771639954
4.129682245349288,3.2621853768955433
4.162071910018694,3.221827907556099
4.1944615746881,3.1794691544073914
4.226851239357506,3.135144044400473
4.259240904026912,3.088894135694626
4.291630568696318,3.040766877366766
4.324020233365724,2.990814773190401
4.356409898035132,2.939094589930355
4.388799562704538,2.885666736500313
4.421189227373944,2.830594908800983
4.45357889204335,2.773946051381974
4.485968556712756,2.715790637733584
4.518358221382162,2.656203222779282
4.5507478860515675,2.5952631801811057
4.583137550720975,2.5330555082616732
4.615527215390381,2.469671574767091
4.647916880059787,2.405209673398516
4.680306544729193,2.3397752830847796
4.712696209398599,2.273480951676663
4.745085874068005,2.206445765140435
4.777475538737411,2.138794406687811
4.809865203406819,2.070655852706967
4.842254868076225,2.0021617893408434
4.874644532745631,1.933444861420633
4.907034197415037,1.8646368816971979
4.939423862084443,1.7958671317545993
4.971813526753849,1.7272608768309357
5.0042031914232545,1.6589381964384309
5.036592856092662,1.5910132035907345
5.068982520762068,1.5235936907136454
5.101372185431474,1.4567812033664873
5.13376185010088,1.390671507141183
5.166151514770286,1.3253553816008903
5.198541179439692,1.2609196503449493
5.230930844109098,1.1974483399527487
5.263320508778506,1.1350238535287964
5.295710173447912,1.0737280468600041
5.328099838117318,1.0136431060477737
5.360489502786724,0.9548521435006477
5.392879167456128,0.897439452516637
5.425268832125534,0.8414903872345854
5.45765849679494,0.7870908623100245
5.4900481614643475,0.7343264932054553
5.5224378261337534,0.6832814216736363
5.554827490803159,0.6340368904240163
5.587217155472565,0.5866696451091167
5.619606820141971,0.5412502501277207
5.651996484811377,0.49784140724773607
5.684386149480783,0.4564963630421355
5.716775814150191,0.41725748328017287
5.749165478819597,0.380155060645051
5.781555143489003,0.34520640753434706
5.813944808158409,0.3124152693790609
5.846334472827815,0.28177157700677347
5.878724137497221,0.2532515400970341
5.911113802166627,0.22681806860775441
5.9435034668360345,0.20242149588090097
5.97589313150544,0.18000056645195903
6.008282796174846,0.15948364367284343
6.040672460844252,0.14079008720040243
6.073062125513658,0.1238317481189695
6.105451790183064,0.10851452973050799
6.13784145485247,0.094739964527278
6.170231119521878,0.08240676215507252
6.202620784191284,0.07141228883809932
6.23501044886069,0.06165394532067562
6.267400113530096,0.05303041745711416
6.299789778199502,0.04544278076043162
6.332179442868908,0.03879544716887812
6.364569107538314,0.0329969487364431
6.3969587722077215,0.027960558696707615
6.429348436877127,0.02360475525258201
6.461738101546533,0.01985353743356522
6.494127766215939,0.01663660541830658
6.526517430885345,0.01388941987057694
6.558907095554751,0.011553156144946418
6.591296760224157,0.009574569774677799
6.623686424893565,0.007905789565966772
6.656076089562971,0.0065040540057718105
6.688465754232377,0.005331405662606581
6.720855418901783,0.004354356933947078
6.753245083571189,0.0035435389745345587
6.785634748240595,0.002873344019086529
6.818024412910001,0.00232156966916214
6.8504140775794085,0.0018690721109724919
6.882803742248814,0.0014994337181120686
6.91519340691822,0.0011986491061856347
6.947583071587626,0.0009548324684153923
6.979972736257032,0.0007579479450965758
7.012362400926438,0.0005995638688136355
7.044752065595844,0.0004726309780582173
7.077141730265252,0.00037128409529976997
7.109531394934658,0.0002906663088171642
7.141921059604064,0.00022677436544334175
7.17431072427347,0.0001763237573115795
7.206700388942874,0.00013663185295971096
7.23909005361228,0.00010551736547206761
7.271479718281686,8.121445247504507e-5
7.303869382951094,6.229979091331228e-5
7.3362590476205,4.763105140480912e-5
7.368648712289906,3.6295302104329614e-5
7.4010383769593115,2.7565991609756436e-5
7.4334280416287175,2.0867287367061715e-5
7.4658177062981235,1.574467462032731e-5
7.498207370967529,1.1840846906555971e-5
7.530597035636937,8.876039276250729e-6
7.562986700306343,6.632067683406201e-6
7.595376364975749,4.939441001699322e-6
7.627766029645155,3.6670052093469887e-6
7.660155694314561,2.713662272319551e-6
7.692545358983967,2.0017793524594697e-6
7.724935023653373,1.4719676518735806e-6
7.757324688322781,1.0789651361106305e-6
7.789714352992187,7.884043217152958e-7
7.822104017661593,5.74286084635893e-7
7.8544936823309985,4.1701386763511547e-7
7.8868833470004045,3.018705360299297e-7
7.919273011669811,2.178432046721885e-7
7.951662676339217,1.567203284990661e-7
7.984052341008624,1.1240084074605572e-7
8.01644200567803,8.036769390428924e-8
8.048831670347436,5.728829671195908e-8
8.081221335016842,4.0712468155598614e-8
