x,P(x)
-2.2075489370972896,2.6333805276897935
-2.1662863401421992,2.7344846384744943
-2.1250237431871106,2.839490306598423
-2.0837611462320194,2.948501056288481
-2.0424985492769308,3.0616006952653727
-2.0012359523218404,3.1788479980730195
-1.9599733553667518,3.300271046482085
-1.9187107584116614,3.425861388959785
-1.8774481614565728,3.555568173024354
-1.8361855645014824,3.689292351397825
-1.7949229675463938,3.826880964169271
-1.7536603705913034,3.9681213674637865
-1.7123977736362157,4.11273514342249
-1.6711351766811262,4.260371330494066
-1.6298725797260367,4.410598609211334
-1.5886099827709472,4.5628962151589985
-1.5473473858158577,4.716643656315903
-1.5060847888607682,4.871109777944308
-1.4648221919056787,5.025442285382969
-1.4235595949505893,5.178659388133529
-1.3822969979954998,5.32964560463685
-1.3410344010404103,5.477153780874328
-1.299771804085319,5.619814861088465
-1.2585092071302295,5.756155810459891
-1.21724661017514,5.884624357196473
-1.1759840132200505,6.003617090516154
-1.134721416264961,6.111505295785819
-1.0934588193098715,6.206651255031158
-1.052196222354782,6.287407194831974
-1.0109336253996926,6.3520901897737225
-0.9696710284446031,6.398929508524995
-0.9284084314895136,6.425988168509289
-0.8871458345344241,6.431067442481699
-0.8458832375793346,6.411610838322296
-0.8046206406242451,6.3646313080125605
-0.7633580436691556,6.286690504022893
-0.7220954467140661,6.173960140942805
-0.6808328497589766,6.022391598315477
-0.6395702528038871,5.828010134816803
-0.5983076558487976,5.587334733961595
-0.5570450588937081,5.29790502421252
-0.5157824619386195,4.958875331343744
-0.47451986498352916,4.571615960399911
-0.43325726802844056,4.140246860945334
-0.3919946710733502,3.67202225881247
-0.35073207411826157,3.1774891176135727
-0.3094694771631712,2.6703584528439364
-0.2682068802080826,2.1670557654518694
-0.2269442832529922,1.6859524852284644
-0.1856816862979036,1.2463199539666354
-0.14441908934281233,0.8670856878677559
-0.10315649238772462,0.5655027290698458
-0.06189389543263335,0.3558617866965229
-0.020631298477545634,0.24837908416131058
0.02063129847754297,0.2483790841613071
0.06189389543263246,0.35586178669651963
0.10315649238772195,0.5655027290698295
0.14441908934281145,0.8670856878677478
0.18568168629790271,1.2463199539666265
0.2269442832529922,1.6859524852284644
0.2682068802080817,2.1670557654518587
0.3094694771631712,2.6703584528439364
0.3507320741182607,3.1774891176135625
0.3919946710733502,3.67202225881247
0.43325726802843967,4.140246860945323
0.47451986498352916,4.571615960399911
0.5157824619386187,4.958875331343737
0.5570450588937081,5.29790502421252
0.5983076558487976,5.587334733961595
0.6395702528038871,5.828010134816803
0.6808328497589766,6.022391598315477
0.7220954467140661,6.173960140942805
0.7633580436691556,6.286690504022893
0.8046206406242451,6.3646313080125605
0.8458832375793346,6.411610838322296
0.8871458345344241,6.431067442481699
0.9284084314895136,6.425988168509289
0.9696710284446031,6.398929508524995
1.0109336253996926,6.3520901897737225
1.052196222354782,6.287407194831974
1.0934588193098715,6.206651255031158
1.134721416264961,6.111505295785819
1.1759840132200505,6.003617090516154
1.21724661017514,5.884624357196473
1.2585092071302295,5.756155810459891
1.299771804085319,5.619814861088465
1.3410344010404103,5.477153780874328
1.3822969979954998,5.32964560463685
1.4235595949505893,5.178659388133529
1.4648221919056787,5.025442285382969
1.5060847888607682,4.871109777944308
1.5473473858158577,4.716643656315903
1.5886099827709472,4.5628962151589985
1.6298725797260367,4.410598609211334
1.6711351766811262,4.260371330494066
1.7123977736362157,4.11273514342249
1.7536603705913052,3.9681213674637807
1.7949229675463947,3.8268809641692694
1.8361855645014842,3.6892923513978193
1.8774481614565737,3.55556817302435
1.9187107584116632,3.425861388959779
1.9599733553667527,3.3002710464820817
2.001235952321842,3.1788479980730147
2.0424985492769316,3.061600695265371
2.083761146232021,2.9485010562884755
2.1250237431871106,2.839490306598423
2.1662863401422,2.7344846384744916
2.2075489370972896,2.6333805276897935
2.248811534052379,2.536059571498727
2.290074131007467,2.4423927583500196
2.3313367279625563,2.3522441315771
2.372599324917646,2.2654738557390126
2.4138619218727353,2.181940728664899
2.455124518827825,2.101504202392673
2.4963871157829143,2.024025983324686
2.5376497127380038,1.9493712793351676
2.5789123096930937,1.8774097532284102
2.620174906648183,1.808016231476203
2.6614375036032727,1.7410712072022045
2.702700100558362,1.6764611684158781
2.7439626975134517,1.6140787769829872
2.785225294468541,1.5538229204771996
2.8264878914236307,1.495598657230273
2.867750488378721,1.4393170738477497
2.9090130853338105,1.3848950735666872
2.9502756822889,1.3322551127050744
2.9915382792439895,1.2813249009223346
3.032800876199079,1.2320370790935107
3.0740634731541685,1.184328886427643
3.115326070109258,1.1381418262100396
3.156588667064348,1.093421337388176
3.1978512640194374,1.0501164772817702
3.239113860974527,1.0081796190565753
3.2803764579296164,0.9675661662851741
3.321639054884706,0.928234285911632
3.3629016518397954,0.8901446601982971
3.404164248794885,0.8532602577068881
3.4454268457499744,0.8175461229955951
3.486689442705064,0.7829691844502378
3.5279520396601534,0.7494980794740851
3.569214636615243,0.7171029961150992
3.6104772335703323,0.6857555301004854
3.651739830525422,0.6554285561736071
3.6930024274805113,0.6260961125878983
3.7342650244356013,0.5977332976058394
3.7755276213906908,0.5703161768743326
3.8167902183457803,0.543821700593628
3.8580528153008697,0.5182276294555486
3.8993154122559592,0.49351246838904245
3.9405780092110487,0.469655407210526
3.981840606166138,0.4466362673306087
4.023103203121229,0.4244354537192059
4.0643658000763185,0.40303391138195993
4.105628397031408,0.3824130856566935
4.1468909939864975,0.36255488570230837
4.188153590941587,0.3434416506237589
4.2294161878966765,0.32505611775232085
4.270678784851766,0.30738139267519093
4.3119413818068555,0.2904009206772314
4.353203978761945,0.27409845931713556
4.3944665757170345,0.2584580519100604
4.435729172672124,0.24346400173173
4.4769917696272135,0.22910084680022172
4.518254366582303,0.21535333513648702
4.559516963537392,0.2022064004571473
4.60077956049248,0.1896451383140841
4.64204215744757,0.17765478276227736
4.683304754402659,0.16622068370463758
4.724567351357749,0.15532828512310198
4.765829948312838,0.14496310445237412
4.807092545267928,0.13511071338168953
4.848355142223017,0.1257567203795826
4.889617739178107,0.11688675522876953
4.930880336133196,0.108486455837559
4.972142933088286,0.10054145756639073
5.013405530043375,0.0930373852783633
5.054668126998465,0.08595984829423604
5.095930723953554,0.07929443840594165
5.137193320908644,0.07302673107613114
5.178455917863733,0.06714228992093974
5.2197185148188225,0.06162667453481453
5.260981111773912,0.05646545166675278
5.3022437087290015,0.05164420969561434
5.343506305684091,0.04714857628001666
5.3847689026391805,0.042964238979920584
5.42603149959427,0.03907696856839962
5.4672940965493595,0.035472644679871886
5.508556693504449,0.032137283381172575
5.54981929045954,0.029057066208424246
5.59108188741463,0.026218370187496016
5.632344484369719,0.02360779834824044
5.673607081324809,0.021212210249997192
5.7148696782798964,0.01901875205415935
5.756132275234986,0.017014885704841807
5.797394872190075,0.015188416807435734
5.838657469145166,0.013527520824921715
5.879920066100255,0.012020767242603203
5.921182663055345,0.010657141384103189
5.962445260010434,0.0094260635966348
6.003707856965524,0.008317405563541639
6.044970453920613,0.007321503548354425
6.086233050875703,0.00642916842765992
6.127495647830794,0.005631692429270733
6.1687582447858835,0.004920852555665073
6.210020841740973,0.00428891073761916
6.2512834386960625,0.003728610826026882
6.292546035651152,0.003233172587699481
6.3338086326062415,0.002796282920521361
6.375071229561331,0.002412084542581695
6.4163338265164205,0.002075162437724872
6.45759642347151,0.0017805283563542159
6.4988590204265995,0.0015236036762143108
6.540121617381689,0.001300200924895336
6.581384214336779,0.0011065042559529256
6.622646811291869,0.000939049155894421
6.663909408246958,0.0007947016417173991
6.705172005202048,0.0006706371896855043
6.746434602157137,0.0005643196165981234
6.787697199112227,0.00047348011549335655
6.828959796067316,0.00039609662866016773
6.870222393022402,0.0003303737219000989
6.911484989977492,0.00027472310491639745
6.952747586932581,0.00022774492326871665
6.994010183887671,0.0001882099273695358
7.03527278084276,0.00015504260353752796
7.07653537779785,0.00012730533137095688
7.117797974752939,0.00010418361103429613
7.159060571708029,8.497238395315708e-5
7.200323168663119,6.906345142826058e-5
7.2415857656182085,5.5933978335402675e-5
7.282848362573298,4.513605382762929e-5
7.3241109595283875,3.628726813143819e-5
7.365373556483477,2.906225431949575e-5
7.4066361534385665,2.3185136386169183e-5
7.447898750393656,1.842281994733949e-5
7.4891613473487455,1.4579059214599597e-5
7.530423944303835,1.1489233253843108e-5
7.5716865412589245,9.015765577110757e-6
7.612949138214014,7.044123465100531e-6
7.654211735169105,5.479336717861523e-6
7.695474332124195,4.242979457513588e-6
7.736736929079284,3.270562880903698e-6
7.777999526034374,2.509291257335477e-6
7.819262122989463,1.916137817007488e-6
7.860524719944553,1.456201360570923e-6
7.901787316899642,1.1013083641197537e-6
7.943049913854732,8.288290170844844e-7
7.984312510809821,6.206789993481848e-7
8.025575107764912,4.6248188283712525e-7
8.066837704720001,3.428698471103417e-7
8.10810030167509,2.52902948612693e-7
8.14936289863018,1.8558950109769935e-7
8.19062549558527,1.3549223088555597e-7
8.231888092540359,9.840678319236566e-8
8.273150689495449,7.110088992565648e-8
8.314413286450538,5.110407756919384e-8
8.355675883405628,3.653920642288148e-8
8.396938480360717,2.5988398427563976e-8
8.438201077315806,1.838703822654915e-8
8.479463674270896,1.2940528913426635e-8
8.520726271225985,9.059358173120715e-9
8.561988868181075,6.308790700552004e-9
8.603251465136164,4.370157771478353e-9
8.644514062091254,3.0112739008212784e-9
8.685776659046343,2.0639831277906256e-9
8.727039256001433,1.4072331069765555e-9
8.768301852956522,9.54403165508057e-10
8.809564449911612,6.438817324003095e-10
8.850827046866701,4.3210743672016444e-10
8.892089643821791,2.8846441748730266e-10
8.93335224077688,1.9156295313090255e-10
8.97461483773197,1.265475771212548e-10
9.01587743468706,8.316178408755877e-11
9.057140031642149,5.4365868772426395e-11
9.098402628597238,3.535628524903077e-11
9.139665225552328,2.2874421392444888e-11
9.180927822507417,1.4722529673892117e-11
9.222190419462507,9.426911217265635e-12
9.263453016417596,6.0050556749614426e-12
9.304715613372686,3.805672614855393e-12
9.345978210327775,2.3994892994961597e-12
9.387240807282865,1.5051700011507085e-12
9.428503404237954,9.393729593734885e-13
9.469766001193044,5.832876817506092e-13
9.511028598148133,3.603515067881899e-13
9.552291195103223,2.2150077154233156e-13
9.593553792058312,1.3546781023073728e-13
9.634816389013402,8.243574437980032e-14
9.676078985968491,4.991375337360687e-14
9.71734158292358,3.007161338748946e-14
9.75860417987867,1.8027341217644773e-14
9.79986677683376,1.0753545442280929e-14
9.84112937378885,6.3829771422138e-15
9.882391970743939,3.77010170527696e-15
9.923654567699028,2.2158865169969083e-15
9.964917164654118,1.2960241832200523e-15
10.006179761609207,7.54321114258679e-16
10.047442358564297,4.36901334863327e-16
10.088704955519386,2.518261102016385e-16
10.129967552474476,1.4444905271362657e-16
10.171230149429565,8.245773775632164e-17
10.212492746384655,4.684433453980622e-17
10.253755343339744,2.6484865821381807e-17
10.295017940294834,1.4902515034282132e-17
