x,P(x)
-8.081221335016842,2.3792918669329618e-9
-8.048831670347436,3.3487103153279068e-9
-8.01644200567803,4.6989174637502256e-9
-7.984052341008624,6.5736152719768724e-9
-7.951662676339218,9.168383680363773e-9
-7.919273011669811,1.2748499045165828e-8
-7.8868833470004045,1.7672533364152248e-8
-7.8544936823309985,2.442348819006294e-8
-7.822104017661593,3.3649707524187646e-8
-7.789714352992187,4.6218427783034974e-8
-7.757324688322781,6.328558688463868e-8
-7.724935023653374,8.638645984801184e-8
-7.692545358983967,1.1755285113699847e-7
-7.660155694314561,1.5946399552602367e-7
-7.627766029645155,2.156400459649107e-7
-7.595376364975749,2.9068911032941034e-7
-7.562986700306343,3.9062129530887027e-7
-7.530597035636937,5.232461851156263e-7
-7.49820737096753,6.98673687851354e-7
-7.465817706298124,9.299422864616838e-7
-7.4334280416287175,1.233803495348444e-6
-7.4010383769593115,1.6316968032653912e-6
-7.368648712289906,2.1509556231716198e-6
-7.3362590476205,2.826291799346722e-6
-7.303869382951094,3.7016140475474307e-6
-7.271479718281687,4.832244300724936e-6
-7.239090053612281,6.2876052362544975e-6
-7.206700388942876,8.154462156058591e-6
-7.174310724273468,1.0540812702781238e-5
-7.141921059604063,1.3580528375502924e-5
-7.109531394934657,1.7438862126549903e-5
-7.077141730265251,2.2318946052909788e-5
-7.044752065595844,2.8469411816816526e-5
-7.012362400926438,3.619327330939415e-5
-6.979972736257032,4.585821547142581e-5
-6.947583071587626,5.790843426744556e-5
-6.91519340691822,7.287816964548078e-5
-6.8828037422488135,9.140706490916305e-5
-6.850414077579408,0.00011425747124964396
-6.818024412910001,0.0001423337942064193
-6.785634748240595,0.00017670394858536648
-6.753245083571189,0.0002186229490246426
-6.720855418901783,0.000269558614338699
-6.688465754232377,0.0003312193046587144
-6.656076089562971,0.00040558354128937747
-6.623686424893564,0.0004949312806740527
-6.591296760224157,0.0006018765270489812
-6.558907095554751,0.0007294008750924795
-6.526517430885345,0.0008808874766991607
-6.494127766215939,0.0010601548282748977
-6.461738101546533,0.0012714896807816387
-6.429348436877127,0.0015196782890199482
-6.3969587722077215,0.0018100351448094925
-6.364569107538314,0.0021484282867558517
-6.332179442868908,0.0025413002533313253
-6.299789778199502,0.0029956837521026075
-6.267400113530096,0.003519211161676029
-6.23501044886069,0.004120117068950799
-6.202620784191284,0.00480723317581028
-6.170231119521878,0.005589975087792461
-6.137841454852471,0.006478320721535294
-6.105451790183064,0.007482780334078089
-6.073062125513658,0.008614358478497439
-6.040672460844252,0.009884508516659925
-6.008282796174846,0.011305080657638958
-5.97589313150544,0.012888264823104024
-5.9435034668360345,0.014646529949826735
-5.911113802166628,0.016592561603733905
-5.878724137497221,0.01873919997848421
-5.846334472827815,0.02109938046386892
-5.813944808158409,0.02368607897725719
-5.781555143489003,0.026512264140543054
-5.749165478819597,0.029590858146944374
-5.716775814150191,0.0329347077949972
-5.684386149480784,0.03655656667806712
-5.651996484811377,0.04046908892279913
-5.619606820141971,0.044684834194822526
-5.587217155472565,0.04921628296952789
-5.554827490803161,0.054075860342532735
-5.5224378261337534,0.059275965977125096
-5.490048161464348,0.06482900720605371
-5.457658496794941,0.07074743187356868
-5.425268832125536,0.07704375726694836
-5.392879167456129,0.08373059148244885
-5.360489502786724,0.09082064382297335
-5.328099838117316,0.09832672134145609
-5.295710173447911,0.10626170941283851
-5.263320508778504,0.11463853520550699
-5.230930844109098,0.12347011407585116
-5.198541179439691,0.13276928015408263
-5.166151514770286,0.14254870363717542
-5.13376185010088,0.15282079845827423
-5.101372185431474,0.16359762496156607
-5.068982520762068,0.17489079288471995
-5.036592856092662,0.18671137026017287
-5.0042031914232545,0.1990698037388001
-4.971813526753849,0.21197585529315846
-4.939423862084443,0.22543855928758755
-4.907034197415037,0.23946620256282367
-4.874644532745631,0.25406632856489
-4.842254868076225,0.2692457647756441
-4.809865203406819,0.2850106709227889
-4.777475538737411,0.30136660381902924
-4.745085874068005,0.31831859335862767
-4.712696209398599,0.335871223321383
-4.680306544729193,0.35402871030110306
-4.647916880059787,0.37279497434310865
-4.615527215390381,0.3921736957415738
-4.583137550720975,0.4121683538506324
-4.5507478860515675,0.4327822455828014
-4.518358221382162,0.45401848333451994
-4.485968556712756,0.4758799741871593
-4.45357889204335,0.4983693841639649
-4.421189227373944,0.521489092869549
-4.388799562704538,0.5452411448223482
-4.356409898035132,0.5696272040910768
-4.324020233365724,0.5946485184155234
-4.291630568696318,0.620305897864498
-4.259240904026912,0.6465997113770204
-4.226851239357506,0.6735299024378834
-4.1944615746881,0.70109602290077
-4.162071910018694,0.7292972818623678
-4.129682245349288,0.7581326047741471
-4.0972925806798814,0.7876006968784859
-4.064902916010475,0.8177001047238578
-4.03251325134107,0.8484292700054717
-4.000123586671663,0.8797865712397683
-3.967733922002258,0.9117703506537261
-3.935344257332851,0.9443789259030493
-3.9029545926634457,0.9776105885165441
-3.870564927994038,1.011463592969361
-3.838175263324633,1.045936141713864
-3.8057855986552256,1.0810263721174924
-3.7733959339858205,1.1167323509569738
-3.7410062693164137,1.1530520809201619
-3.7086166046470086,1.1899835216338002
-3.6762269399776013,1.2275246253580265
-3.6438372753081962,1.2656733850442432
-3.6114476106387885,1.3044278903558437
-3.579057945969383,1.3437863858842976
-3.546668281299976,1.3837473254455028
-3.514278616630571,1.4243094171507804
-3.481888951961164,1.465471655864937
-3.4494992872917587,1.5072333424449569
-3.417109622622352,1.5495940923789573
-3.384719957952946,1.592553839577297
-3.3523302932835386,1.6361128435285708
-3.3199406286141335,1.6802717092991046
-3.2875509639447267,1.7250314295542324
-3.2551612992753216,1.77039345577288
-3.2227716346059143,1.8163598022578986
-3.1903819699365092,1.8629331818462458
-3.1579923052671015,1.9101171670795667
-3.1256026405976964,1.9579163658495096
-3.0932129759282905,2.006336597059662
-3.0608233112588845,2.0553850504056017
-3.0284336465894786,2.105070415462904
-2.996043981920072,2.1554029690029606
-2.963654317250666,2.2063946154926892
-2.9312646525812593,2.258058883294454
-2.898874987911853,2.310410887019775
-2.866485323242447,2.363467273449151
-2.834095658573041,2.417246173057257
-2.801705993903635,2.471767180366072
-2.7693163292342287,2.5270513834413597
-2.7369266645648227,2.5831214558405082
-2.704536999895416,2.6400018139170824
-2.6721473352260094,2.6977188299707096
-2.6397576705566035,2.7563010791930407
-2.6073680058871975,2.8157795878274507
-2.5749783412177916,2.8761880434377534
-2.542588676548385,2.9375629271768524
-2.510199011878979,2.99994353313602
-2.4778093472095724,3.0633718508612535
-2.445419682540166,3.1278923024565954
-2.41303001787076,3.193551342902701
-2.380640353201354,3.260396948230415
-2.348250688531948,3.3284780278244
-2.3158610238625417,3.397843801706195
-2.2834713591931357,3.4685431795612516
-2.251081694523729,3.540624165486408
-2.218692029854323,3.6141332926834604
-2.186302365184918,3.689115069052053
-2.153912700515511,3.7656113925423407
-2.121523035846106,3.843660879414593
-2.0891333711766986,3.923298043918456
-2.0567437065072935,4.004552277477366
-2.024354041837886,4.087446599847292
-1.9919643771684807,4.1719961913710355
-1.9595747124990734,4.258206758579742
-1.9271850478296684,4.346072826495538
-1.8947953831602615,4.435576080044917
-1.862405718490856,4.526683884227389
-1.8300160538214492,4.619348090678252
-1.7976263891520432,4.7135041840549725
-1.7652367244826364,4.809070738475804
-1.7328470598132308,4.905949052330977
-1.700457395143824,5.004022726276534
-1.668067730474419,5.103156866408974
