x,P(x)
-8.081221335016842,7.866142463692101e-12
-8.048831670347436,1.114270796703415e-11
-8.01644200567803,1.573950492476886e-11
-7.984052341008624,2.2169781879668385e-11
-7.951662676339218,3.113870292338329e-11
-7.919273011669811,4.3612113716224205e-11
-7.8868833470004045,6.090880997176808e-11
-7.8544936823309985,8.482392546833164e-11
-7.822104017661593,1.177933797636765e-10
-7.789714352992187,1.631123087215346e-10
-7.757324688322781,2.2522421561423985e-10
-7.724935023653374,3.1010243897354476e-10
-7.692545358983967,4.25751695715965e-10
-7.660155694314561,5.828652420365166e-10
-7.627766029645155,7.956829859597129e-10
-7.595376364975749,1.0831081503691711e-9
-7.562986700306343,1.4701553839027876e-9
-7.530597035636937,1.9898222186723793e-9
-7.49820737096753,2.6854992738932853e-9
-7.465817706298124,3.6140635433962554e-9
-7.4334280416287175,4.849834587477944e-9
-7.4010383769593115,6.489616766412829e-9
-7.368648712289906,8.659103303383465e-9
-7.3362590476205,1.1520981679446388e-8
-7.303869382951094,1.5285156628702427e-8
-7.271479718281687,2.0221599083485746e-8
-7.239090053612281,2.6676439384886902e-8
-7.206700388942876,3.509205381544039e-8
-7.174310724273468,4.603204826527106e-8
-7.141921059604063,6.02122252098781e-8
-7.109531394934657,7.85388341338975e-8
-7.077141730265251,1.021556554455281e-7
-7.044752065595844,1.325017585505313e-7
-7.012362400926438,1.713821112483315e-7
-6.979972736257032,2.210536055230984e-7
-6.947583071587626,2.843295100587649e-7
-6.91519340691822,3.6470586870262546e-7
-6.8828037422488135,4.665139432729383e-7
-6.850414077579408,5.951034554987196e-7
-6.818024412910001,7.570621237136309e-7
-6.785634748240595,9.604778226461703e-7
-6.753245083571189,1.2152506268685462e-6
-6.720855418901783,1.5334630379007156e-6
-6.688465754232377,1.929817849341836e-6
-6.656076089562971,2.422154381361874e-6
-6.623686424893564,3.0320552228551345e-6
-6.591296760224157,3.7855571635891033e-6
-6.558907095554751,4.713981686256795e-6
-6.526517430885345,5.854902225120818e-6
-6.494127766215939,7.2532673884566655e-6
-6.461738101546533,8.962701489301551e-6
-6.429348436877127,1.1047006034151207e-5
-6.3969587722077215,1.3581888280778407e-5
-6.364569107538314,1.6656945589643947e-5
-6.332179442868908,2.0377937049870032e-5
-6.299789778199502,2.4869376747095874e-5
-6.267400113530096,3.027748603759252e-5
-6.23501044886069,3.67735452748952e-5
-6.202620784191284,4.455768856807506e-5
-6.170231119521878,5.386318829189743e-5
-6.137841454852471,6.496127916569266e-5
-6.105451790183064,7.816657470611183e-5
-6.073062125513658,9.384313166373143e-5
-6.040672460844252,0.00011241122058719127
-6.008282796174846,0.00013435486282173292
-5.97589313150544,0.0001602301959301926
-5.9435034668360345,0.00019067473060179835
-5.911113802166628,0.00022641756245611713
-5.878724137497221,0.00026829060161839054
-5.846334472827815,0.0003172408813961996
-5.813944808158409,0.00037434400468411023
-5.781555143489003,0.00044081878272465597
-5.749165478819597,0.0005180431154322614
-5.716775814150191,0.0006075711555266182
-5.684386149480784,0.0007111517901289028
-5.651996484811377,0.0008307484631780059
-5.619606820141971,0.0009685603499841155
-5.587217155472565,0.0011270448814475929
-5.554827490803161,0.0013089415999629921
-5.5224378261337534,0.0015172973118727704
-5.490048161464348,0.0017554924826436538
-5.457658496794941,0.0020272688008643727
-5.425268832125536,0.002336757815895327
-5.392879167456129,0.002688510531768805
-5.360489502786724,0.003087527816997589
-5.328099838117316,0.0035392914665910795
-5.295710173447911,0.004049795729105893
-5.263320508778504,0.004625579088304529
-5.230930844109098,0.0052737560662964415
-5.198541179439691,0.0060020487932500215
-5.166151514770286,0.006818818068245181
-5.13376185010088,0.007733093616962293
-5.101372185431474,0.008754603235044725
-5.068982520762068,0.009893800491528876
-5.036592856092662,0.011161890655099073
-5.0042031914232545,0.012570854497519999
-4.971813526753849,0.014133469623849813
-4.939423862084443,0.015863328978387367
-4.907034197415037,0.01777485617919645
-4.874644532745631,0.019883317342925953
-4.842254868076225,0.022204829075920727
-4.809865203406819,0.02475636232767665
-4.777475538737411,0.02755574182885591
-4.745085874068005,0.03062164086856418
-4.712696209398599,0.0339735712045275
-4.680306544729193,0.0376318679451371
