x,P(x)
-10.295017940294834,1.568779819172389e-15
-10.253755343339744,2.781274491445785e-15
-10.212492746384655,4.906946911725795e-15
-10.171230149429565,8.61503481943086e-15
-10.129967552474476,1.5051274528535053e-14
-10.088704955519386,2.6166903744896853e-14
-10.047442358564297,4.526748192033342e-14
-10.006179761609207,7.792328605468458e-14
-9.964917164654118,1.3347100863079972e-13
-9.923654567699028,2.2747678647856545e-13
-9.882391970743939,3.8575293109579733e-13
-9.84112937378885,6.508708096149547e-13
-9.79986677683376,1.0926599253000988e-12
-9.75860417987867,1.8250341430770168e-12
-9.71734158292358,3.0327993164224494e-12
-9.676078985968491,5.0141098057812184e-12
-9.634816389013402,8.247306257438796e-12
-9.593553792058312,1.3495500184362566e-11
-9.552291195103223,2.196922498426759e-11
-9.511028598148133,3.557783511206526e-11
-9.469766001193044,5.731566158395699e-11
-9.428503404237954,9.185143108321374e-11
-9.387240807282865,1.4642223163663798e-10
-9.345978210327775,2.3218068108752152e-10
-9.304715613372686,3.6621188023354744e-10
-9.263453016417596,5.745333313739764e-10
-9.222190419462507,8.96527228870207e-10
-9.180927822507417,1.3914449863755969e-9
-9.139665225552328,2.147887793149789e-9
-9.098402628597238,3.2975294012574424e-9
-9.057140031642149,5.034840306174012e-9
-9.01587743468706,7.645236499313405e-9
-8.97461483773197,1.1544961361902109e-8
-8.93335224077688,1.7337177416409882e-8
-8.892089643821791,2.589026889827084e-8
-8.850827046866701,3.8446322032339e-8
-8.809564449911612,5.677025455776493e-8
-8.768301852956522,8.335321575640059e-8
-8.727039256001433,1.2168778427974953e-7
-8.685776659046343,1.7663726269526129e-7
-8.644514062091254,2.549271017968865e-7
-8.603251465136164,3.657932546382683e-7
-8.561988868181075,5.218300849470742e-7
-8.520726271225985,7.400892935619114e-7
-8.479463674270896,1.0434910403935558e-6
-8.438201077315806,1.4626187622954712e-6
-8.396938480360717,2.037979695089514e-6
-8.355675883405628,2.82282318873993e-6
-8.314413286450538,3.88661773454333e-6
-8.273150689495449,5.319294155028859e-6
-8.231888092540359,7.236365377387601e-6
-8.19062549558527,9.785031172738033e-6
-8.14936289863018,1.3151367633269606e-5
-8.10810030167509,1.756868440572412e-5
-8.066837704720001,2.332710637535417e-5
-8.025575107764912,3.078439951394284e-5
-7.984312510809821,4.037801246223668e-5
-7.943049913854732,5.26382464467664e-5
-7.901787316899642,6.820239777698993e-5
-7.860524719944553,8.782964221838916e-5
-7.819262122989463,0.00011241635328617628
