T,sG,s1DMFGS,s2DMFGS,s3DMFGS,GS1D,GS2D,GS3D
2.4770763559917106,-0.4955309158393084,2.3652778578911766e-19,-1.844183023735755e-16,-4.084081440261668e-19,0.37444347332940553,0.31454930192490277,0.3585544579090866
2.9150530628251765,-0.48998737929285197,4.078699131120522e-19,-1.8862924230389205e-16,-6.009348525232181e-19,0.37444347332940553,0.31454930192490277,0.3585544579090866
3.4304692863149184,-0.4802302843794627,6.419570075204835e-19,-1.9379203333780388e-16,-8.573645502594618e-19,0.37444347332940553,0.31454930192490277,0.3585544579090866
4.0370172585965545,-0.46501176185109583,9.340127348407737e-19,-1.9965906200202805e-16,-1.1702959175240823e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
4.7508101621027965,-0.44368020134783437,1.2709063677886347e-18,-2.0591344955470722e-16,-1.5244559780846501e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
5.590810182512224,-0.41646322764780797,1.6348655277767296e-18,-2.1223910616907114e-16,-1.9002641563154158e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
6.579332246575681,-0.3844598661724227,2.01101788708752e-18,-2.1836823025959392e-16,-2.276168404837398e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
7.742636826811269,-0.3493552945515369,2.415208191159808e-18,-2.240738416024424e-16,-2.6251329911979717e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
9.111627561154892,-0.31301087093324376,3.013865854098966e-18,-2.289725636965469e-16,-2.9007277569142867e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
10.722672220103231,-0.2771054949682556,4.512584314292649e-18,-2.3159089847403305e-16,-3.0147774660970422e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
12.618568830660204,-0.2429270515530252,9.042179582158633e-18,-2.263145757256475e-16,-2.829313020457429e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
14.84968262254465,-0.21131733445470136,2.1544675438410327e-17,-1.963772068595051e-16,-2.2327169617521675e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
17.47528400007684,-0.18271989483352485,5.107341441221397e-17,-1.0296693282176846e-16,-1.4549892229747742e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
20.565123083486515,-0.1572731197068292,1.1082563825266419e-16,1.2412346544537137e-16,-1.8723397872541287e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
24.20128264794382,-0.1349079133762513,2.157635912766296e-16,5.834339704337611e-16,-7.510662275747355e-18,0.37444347332940553,0.31454930192490277,0.3585544579090866
28.48035868435802,-0.11542976045449768,3.7772971187358437e-16,1.3768948851769984e-15,-2.6921471016193012e-17,0.37444347332940553,0.31454930192490277,0.3585544579090866
33.516026509388425,-0.09857936560152489,5.996498408575084e-16,2.56551277902011e-15,-7.373488470824241e-17,0.37444347332940553,0.31454930192490277,0.3585544579090866
39.442060594376564,-0.08407352589641631,8.716160447891171e-16,4.124651158351377e-15,-1.6284821338708994e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
46.4158883361278,-0.07163055964697379,1.171223479937233e-15,5.925308221520812e-15,-3.0060484468433983e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
54.62277217684343,-0.06098479036218893,1.4684896121618003e-15,7.757191736684958e-15,-4.728440265560439e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
64.28073117284322,-0.05189378727129082,1.7333405553584724e-15,9.386304848914254e-15,-6.400357912699289e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
75.64633275546291,-0.04414107670118858,1.9425788061171425e-15,1.0620774289200437e-14,-7.468858168428435e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
89.02150854450383,-0.03753617939580514,2.083939106787379e-15,1.135666087731254e-14,-7.440400023150227e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
104.76157527896652,-0.031913179994213,2.156511766718637e-15,1.1589197623241221e-14,-6.096816659377301e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
123.28467394420659,-0.027128581700458315,2.1683200088792958e-15,1.1392816145230839e-14,-3.579524623746421e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
145.082877849594,-0.02305889810263312,2.1325524121038004e-15,1.0884913655294706e-14,-3.042097596681472e-17,0.37444347332940553,0.31454930192490277,0.3585544579090866
170.73526474706904,-0.01959824114552594,2.063883257619939e-15,1.0189958940593682e-14,3.2205731290724475e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
200.9233002565048,-0.01665604417442726,1.9757812384141913e-15,9.414698733724817e-15,6.559828311706702e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
236.4489412645407,-0.01415498627744799,1.879073013539664e-15,8.6371671823254e-15,9.437120094181237e-16,0.37444347332940553,0.31454930192490277,0.3585544579090866
278.2559402207126,-0.01202914150273321,1.7815631161600783e-15,7.906434671167332e-15,1.1737892003238996e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
327.45491628777285,-0.010222352514345251,1.6883172967966322e-15,7.248102928374312e-15,1.3466989977331129e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
385.3528593710531,-0.008686815574554307,1.6022378540243875e-15,6.671393682338041e-15,1.469648941873511e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
453.4878508128582,-0.007381857811507908,1.524679280203076e-15,6.175462434733738e-15,1.5523988027817288e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
533.6699231206308,-0.006272885709526388,1.4559768055856537e-15,5.754082113276847e-15,1.604669960420581e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
628.0291441834253,-0.005330483912009298,1.3958475481053756e-15,5.398712910231491e-15,1.6348836148646468e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
739.0722033525775,-0.004529644713459319,1.3436705238677938e-15,5.100316676866993e-15,1.6497614291864339e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
869.7490026177834,-0.0038491104240468976,1.2986697337152445e-15,4.850317884728249e-15,1.6543853129483086e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
1023.5310218990259,-0.003270812765248793,1.2600269684648876e-15,4.6410371348712515e-15,1.6524496446704434e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
1204.5035402587823,-0.002779395403994578,1.2269469067845189e-15,4.465824282748631e-15,1.6465581325723926e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
1417.4741629268049,-0.0023618075552043205,1.1986914125216295e-15,4.3190350136987615e-15,1.6384964425042906e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
1668.100537200059,-0.0020069582334469316,1.1745947963441028e-15,4.195935704185942e-15,1.6294562688642775e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
1963.0406500402705,-0.001705422200062312,1.1540678303982168e-15,4.0925834656180845e-15,1.6202083832377445e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
2310.1297000831605,-0.0014491899360568328,1.1365954817236023e-15,4.0057054486718456e-15,1.6112311652457605e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
2718.58824273294,-0.0012314550858049944,1.1217314300081392e-15,3.9325884818168916e-15,1.6028035870754067e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
3199.2671377973843,-0.0010464337783696875,1.1090912025418083e-15,3.870983086512288e-15,1.59507121489884e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
3764.9358067924672,-0.0008892110594365399,1.0983449815948467e-15,3.8190223449802515e-15,1.588092365201275e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
4430.621457583882,-0.0007556103743977527,1.0892106604461236e-15,3.775154456978826e-15,1.5818699695391646e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
5214.008287999684,-0.0006420826476978558,1.0814474360234986e-15,3.738087207957236e-15,1.5763732981835407e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
6135.907273413176,-0.0005456120193719216,1.074850057169915e-15,3.706742472224227e-15,1.5715525672936403e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
7220.809018385464,-0.00046363573927918345,1.0692437519304782e-15,3.680219012275512e-15,1.5673485976002405e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
8497.534359086447,-0.00039397609384461685,1.064479805938648e-15,3.657762062420725e-15,1.563699060981189e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
10000.0,-0.0003347825586660358,1.0604317389209983e-15,3.638738428099912e-15,1.560542394803115e-15,0.37444347332940553,0.31454930192490277,0.3585544579090866
