t,sx,sy,sz
0.0,-0.5,0.0,1.036443273378024e-16
100.0,0.007962731809419523,0.12688375501768562,-0.3424659669004336
200.0,0.32808310789190026,-0.2707597960660387,-0.1584205689569802
300.0,0.027408637906352885,-0.38622741553229134,-0.15152118568489217
400.0,-0.21945102034263064,0.0722423091595593,-0.39712899752019565
500.0,0.20505137609409557,0.35827965131626704,-0.08515034385354726
600.0,0.2538711235458935,0.05988439281802716,-0.3378145860509988
700.0,-0.24437407175008974,-0.08328831165460115,-0.265591559328664
800.0,-0.3556553092447499,0.14417120872803052,-0.16876923369818372
900.0,0.15517390543291823,0.08525272997845856,-0.41675282542905356
1000.0,0.22355854683475018,-0.3111382213609893,-0.1615381596580524
1100.0,-0.1555537219321357,-0.2110013467849725,-0.32182186326958667
1200.0,-0.061566501404133694,0.20478428636121096,-0.35381915296309363
1300.0,0.3005143054125685,0.21489067598884715,-0.19229571108121726
1400.0,0.11134768683072424,-0.0730546714822771,-0.4129358005708471
1500.0,-0.3290009743703552,-0.0031567600550364166,-0.2568386246751123
1600.0,-0.14358811460347234,0.17743230531582668,-0.31035110672684457
1700.0,0.21367732361085945,-0.05633165533384164,-0.39594446874835215
1800.0,0.040276699145179326,-0.31092964602756346,-0.24096573153878353
1900.0,-0.21129085041672158,-0.05299983159333724,-0.40045020093289724
2000.0,0.08520774979114204,0.2275578464931236,-0.3246338754073198
2100.0,0.2764349272084943,0.0652975282942922,-0.314698693842123
2200.0,-0.06529926280186926,-0.08162912387295801,-0.40939044217011766
2300.0,-0.2817217593811152,0.10661152506508431,-0.29202567675708296
2400.0,0.04071116330388075,0.1455443182941369,-0.39809310774397716
2500.0,0.1814058892584249,-0.1630918358047386,-0.3640749366226439
2600.0,-0.10490681796892003,-0.2358005260881907,-0.32990243837697114
2700.0,-0.13861834394627978,0.06375152111875493,-0.42235122471506875
2800.0,0.19392993195758054,0.15432582025657077,-0.32960388698855003
2900.0,0.1704616553749113,-0.051586499386718575,-0.39667429988981295
3000.0,-0.18436869129336947,-0.030716684309875026,-0.39356845736191093
3100.0,-0.16243858115449927,0.1664880387347601,-0.345169152852998
3200.0,0.13878156351544116,0.057420297685520025,-0.4315425046852154
3300.0,0.07132949400665439,-0.20474049894810686,-0.3609879055719763
3400.0,-0.17336428055933173,-0.11516030380926724,-0.3941129925795475
3500.0,-0.015969416930282043,0.12270804904209504,-0.4185657815907822
3600.0,0.2267501554105315,0.053299268107460454,-0.3624032269602053
3700.0,0.03553708608325287,-0.09195163572854932,-0.43185257074093275
3800.0,-0.20445464047152084,0.047764246022733055,-0.38999783930500714
3900.0,-0.02301506539539982,0.16053137315772506,-0.39504053391841526
4000.0,0.14920276603026605,-0.04321095244680248,-0.43303145204593335
4100.0,-0.04874106598218121,-0.18526080035546577,-0.3821373060525335
4200.0,-0.15547689324682157,-0.0054678836105182625,-0.4290107280304894
4300.0,0.09331108937739149,0.11038784868712864,-0.4123622895678268
4400.0,0.17838997342862806,-0.03530301929807752,-0.4017002596131617
4500.0,-0.07861244104378766,-0.06593392432058649,-0.4391318003123605
4600.0,-0.14753013435095347,0.11320838506223146,-0.4003043967320448
4700.0,0.08019803891755707,0.10570689551837956,-0.4291009466940961
4800.0,0.09068214683679165,-0.10953568888754545,-0.42716436807616104
4900.0,-0.12553830809205882,-0.11784276356405861,-0.4101299774776004
5000.0,-0.0767138597619306,0.06330760273466136,-0.4427265685824617
5100.0,0.15315811833266835,0.051787939549760006,-0.41482534253954373
5200.0,0.08415831763711902,-0.08334208844996206,-0.4311173424971367
5300.0,-0.13318286341388147,-0.0063987016280298,-0.4376999598903436
5400.0,-0.053694468088168315,0.13475737109405428,-0.4179076843804138
5500.0,0.11877259822335674,0.02815617252041946,-0.4454702338440243
5600.0,0.0019933660391903466,-0.12578866824887208,-0.42710294905436125
5700.0,-0.13987003867316386,-0.0354155906799071,-0.4330923300239192
5800.0,0.0164919461200697,0.08031212052279689,-0.44540114319136603
5900.0,0.14983731090011587,-0.01552127381074613,-0.42573579932398264
6000.0,-0.012414509297397713,-0.0811981526230183,-0.4467762051451585
6100.0,-0.12202038528404589,0.054473904907733815,-0.43754843725096176
6200.0,0.03459199023814317,0.11092687015710075,-0.4355787560084846
6300.0,0.09650591750094105,-0.03972806784227733,-0.45010858690086486
6400.0,-0.07293714666442418,-0.09780815768701856,-0.4338713027015322
6500.0,-0.09939005969641061,0.029340304679740265,-0.4474746739550657
6600.0,0.08510838326836594,0.05344285797086828,-0.44532561372582596
6700.0,0.09692895860480075,-0.063088168380507,-0.43924217233570706
6800.0,-0.0768395421078128,-0.04269647061092475,-0.4527136764245233
6900.0,-0.06658157214945701,0.0907578767812482,-0.4411405693117998
7000.0,0.08546563014256306,0.05879922321459872,-0.44864713494550973
7100.0,0.037345707486886315,-0.07526938261824045,-0.4506073909032239
7200.0,-0.10698971552282818,-0.044998847446565855,-0.4433738111426491
7300.0,-0.031194554973421898,0.059080246058476386,-0.45453420318298293
7400.0,0.10903220287471148,0.005935446781977502,-0.44693965056967483
7500.0,0.02490182721510493,-0.0765259346115651,-0.4502475785138842
7600.0,-0.09341274082375532,0.00793690137672945,-0.4544010592512666
7700.0,0.0012070807142355916,0.0918030521597516,-0.44726007386138866
7800.0,0.08895431975640318,0.002079200081916387,-0.4559790004267663
7900.0,-0.026666197518087444,-0.07380448580903241,-0.4516108350095883
8000.0,-0.09581474361548689,0.007680433770713008,-0.4519189004797191
8100.0,0.03271131109436623,0.05287162678054792,-0.4572122890578931
