-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.887880050263433418e-01,-1.489634649091636232e-01,5.138520335934726804e-03
-9.556710581425137407e-01,-2.905721053409051624e-01,2.549496525376467732e-02
-9.025668368323874757e-01,-4.128745919811790399e-01,7.529668866660323145e-02
-8.337881993415490189e-01,-4.951693157431833470e-01,1.703244025113391236e-01
-7.575994099059284448e-01,-5.056226714380437359e-01,3.127529159988508556e-01
-6.874521304942686761e-01,-4.098708350317973315e-01,4.726961400560647508e-01
-6.404854699252667816e-01,-1.993960736778068454e-01,5.810106458373892613e-01
-6.308120736235834913e-01,7.213164662838128516e-02,5.565182070164427230e-01
-6.592445709769054751e-01,2.858939677868712614e-01,3.708873344232094249e-01
-7.076512490472487427e-01,3.249710833320907932e-01,1.033878857240347338e-01
-7.472304373865583660e-01,1.791464498482269740e-01,-9.174295851788394351e-02
-7.582720533378166650e-01,-2.846965856519054205e-02,-1.131629731861629462e-01
-7.429167937576597325e-01,-1.555690548619130809e-01,1.675942678534048103e-03
-7.180270813682084752e-01,-1.569064703757783730e-01,1.442244053110253998e-01
-7.004449860898515068e-01,-6.684013363481949854e-02,2.352175524200392220e-01
-6.995285993724282836e-01,5.388159895472575955e-02,2.384183145351838617e-01
-7.146726345682457016e-01,1.368439004705707673e-01,1.613209281056345312e-01
-7.364934006641072894e-01,1.396691395716186945e-01,5.324015526113498598e-02
-7.526305840372372602e-01,6.464730851946265400e-02,-2.911310372427255988e-02
-7.536474301855806690e-01,-5.480106055577296797e-02,-4.916321092774844637e-02
-7.361821787298727937e-01,-1.749082562923585382e-01,-1.471199278486792078e-03
-7.026878964494278623e-01,-2.657367964022657736e-01,9.132893192979150976e-02
-6.581070011946948961e-01,-3.243009542403819667e-01,1.987007452301440269e-01
-6.062084001172014514e-01,-3.667496433378565346e-01,3.004928145193501710e-01
-5.478743011609554792e-01,-4.131462996825808753e-01,3.895251845464413609e-01
-4.813403280971414455e-01,-4.777354275492899927e-01,4.636074502125675512e-01
-4.033782257615330935e-01,-5.654674406516227991e-01,5.169149611618899520e-01
-3.108605441040217521e-01,-6.694656413314540311e-01,5.365039932325826877e-01
-2.028357684798093863e-01,-7.668910008541074408e-01,5.055624487877946605e-01
-8.314253637097124283e-02,-8.169144903569571792e-01,4.139802473889508949e-01
3.727723353918102611e-02,-7.680088785772976046e-01,2.737813306469649710e-01
1.402054646984758624e-01,-5.794467161411612777e-01,1.308219999050267979e-01
2.041377765139458789e-01,-2.538858706328281367e-01,6.020746534551546514e-02
2.130716922842837979e-01,1.353095110740104856e-01,1.342673433183286247e-01
1.671832250467773229e-01,4.516183009778714785e-01,3.669339820355316251e-01
8.812313083161767147e-02,5.607331665382540020e-01,6.698076534192963782e-01
1.127504391365249936e-02,4.289993001279324147e-01,8.778198718487224550e-01
-3.396663337406262417e-02,1.675491998418698059e-01,8.585245799073488726e-01
-4.154662224683203231e-02,-4.537756382658519883e-02,6.150070529695272903e-01
-2.862561604978222651e-02,-9.736177486700836603e-02,2.716586402632063524e-01
-2.010805942207871677e-02,3.598274724624817011e-03,-3.331775191111260859e-02
-3.336385749142051216e-02,1.779074187946660668e-01,-2.306732176525203570e-01
-7.309042427670547903e-02,3.456530068916495724e-01,-3.233177404721954695e-01
-1.343320903352802076e-01,4.598711998809014156e-01,-3.468065482301215807e-01
-2.075215653178141828e-01,5.040454500646742719e-01,-3.341084514363677482e-01
-2.821149043925598177e-01,4.800219054238053507e-01,-2.990202147135709310e-01
-3.488893772728226539e-01,4.038927824831284874e-01,-2.342205795695308512e-01
-4.024555352537418362e-01,3.121626411413059299e-01,-1.221158754505396737e-01
-4.448252139375566405e-01,2.664639359711981070e-01,3.758602744223940584e-02
-4.879886125505463745e-01,3.304390016067636493e-01,1.898099183844537685e-01
-5.495050533411005578e-01,5.004587445253908529e-01,2.186811094281400081e-01
-6.368915778356670776e-01,6.429628399329415656e-01,3.521263336390706433e-02
-7.310259901949917039e-01,5.636709922238435366e-01,-2.803031759578265003e-01
-7.924082182054441592e-01,2.232940386476754135e-01,-4.759583010903805089e-01
-7.961933807052200551e-01,-1.516370529968699699e-01,-3.753229201756302369e-01
-7.589480476903680550e-01,-2.974419270864477882e-01,-1.042669243090971753e-01
-7.178738846733350165e-01,-2.335144842339126336e-01,6.942665130297318021e-02
-6.877007295932633379e-01,-1.862015192107891182e-01,1.006382419772639120e-01
-6.576286969765960944e-01,-2.169756930016006891e-01,1.686552902968869727e-01
-6.271814542121687541e-01,-1.603378821707240887e-01,3.285108481168561578e-01
-6.180978946243669281e-01,5.741223428037867116e-02,4.024199643829950990e-01
-6.437415000883354166e-01,2.610451446362972439e-01,2.579891140349266920e-01
-6.852036296273116278e-01,2.492585006378071344e-01,1.351624989046235070e-02
-7.082301017991647907e-01,3.845717286991059969e-02,-1.014883755575806679e-01
-6.966609054178052318e-01,-1.754398661210187782e-01,6.490233615386059585e-03
-6.640170321327124592e-01,-2.270610992931640371e-01,2.350491407845257674e-01
-6.372284141486201925e-01,-1.091281185623222960e-01,4.177484217678530953e-01
-6.343378154764629517e-01,7.024832732309004013e-02,4.673914761383762273e-01
-6.558270505129848438e-01,2.026562452737679099e-01,4.063860195913040485e-01
-6.905584055950965139e-01,2.455155060275487910e-01,3.074012389429563452e-01
-7.256568817818169759e-01,2.124493336940322108e-01,2.317525599446954299e-01
-7.521381973493168616e-01,1.360760991318113733e-01,2.094732386266180413e-01
-7.657686343022160891e-01,4.525017409322557027e-02,2.465171154013416355e-01
-7.661321799271753052e-01,-3.715430278922049467e-02,3.343889353939001330e-01
-7.562012834235981584e-01,-8.788616359182493953e-02,4.519209801884549460e-01
-7.425809413584187890e-01,-8.271743201926276545e-02,5.623264636930928040e-01
-7.347973682057751255e-01,-1.063234492297671259e-02,6.146937046814625605e-01
-7.414902169640091856e-01,1.016718237166543831e-01,5.605409404951232633e-01
-7.636514838949397532e-01,1.804369473815112812e-01,3.897384917721745667e-01
-7.895461781733805751e-01,1.399332574910710225e-01,1.669121805718491169e-01
-7.984079894335929239e-01,-4.035706891865203927e-02,2.537548241345799482e-02
-7.756220624722509616e-01,-2.533405772866125227e-01,8.545243141632943851e-02
-7.307451483686795424e-01,-3.021817293051795583e-01,3.261688723064934958e-01
-6.993311368114676352e-01,-7.377107689622219855e-02,5.311063718087511987e-01
-7.152264887948803773e-01,2.788129163475050465e-01,4.472291436471712012e-01
-7.715871394985462928e-01,4.108585356435886515e-01,8.985130722869003050e-02
-8.194389010628461145e-01,1.803133453694973909e-01,-1.873778334955536473e-01
-8.226500272395339541e-01,-1.085420849435745350e-01,-1.169210884014748320e-01
-8.019095524016781606e-01,-1.191258596474976117e-01,7.153999378190406544e-02
-7.920076197954623032e-01,-3.592615114964209377e-02,2.901347905375660507e-02
-7.768806245953374656e-01,-2.134443431675340230e-01,-6.143826088619214199e-02
-7.241321639737365867e-01,-4.569412664855849737e-01,1.867427116948491839e-01
-6.598351303733809292e-01,-3.219447923437080972e-01,6.122071237569690627e-01
-6.439934159450129147e-01,1.269730955558087682e-01,7.389847971879476285e-01
-6.908817557236057727e-01,4.461299586405288453e-01,4.892762703109155287e-01
-7.604955060194610317e-01,4.318543030088538570e-01,1.774702777279581756e-01
-8.108544945566915629e-01,2.267056829766342374e-01,4.368319849176061087e-02
-8.289347321776346922e-01,2.519318706588585810e-02,8.699700107856904452e-02
-8.224892372268450824e-01,-9.798316278988467021e-02,2.024689871611908554e-01
-8.025721804142342819e-01,-1.610833366757580265e-01,3.102590959050353092e-01
-7.750985966642081060e-01,-2.049679139159735486e-01,3.815477342891360202e-01
-7.406012342138221793e-01,-2.578266113125972092e-01,4.167777889533321733e-01
-6.967863743123601239e-01,-3.294616463131545547e-01,4.237740409116065310e-01
-6.410847479044330388e-01,-4.141871062825623340e-01,4.075158508898000242e-01
-5.728287151752751161e-01,-4.925212018938947556e-01,3.676976775963971544e-01
-4.951837074232728342e-01,-5.336525601879765768e-01,2.978618257308287554e-01
-4.162187787569699982e-01,-5.057943454256297322e-01,1.844750588505496003e-01
-3.474566019699898978e-01,-3.993485991163402415e-01,1.218849960399007171e-02
-2.986800655180206210e-01,-2.487529847042952991e-01,-2.107826723599213192e-01
-2.719364452993278114e-01,-1.143844354141399094e-01,-4.132606429015722171e-01
-2.627466529553665886e-01,-8.617466008574787423e-03,-4.705730901964672031e-01
-2.717492911040371162e-01,1.444130752796135009e-01,-3.211292489717572640e-01
-3.110054437599091282e-01,3.883717517321103596e-01,-7.778801497099124829e-02
-3.857282422856406767e-01,5.787310594398551444e-01,9.007940806044846538e-02
-4.714319672327237365e-01,5.154712976021096349e-01,1.946709425881425759e-01
-5.296723906113793845e-01,2.464838380660522577e-01,3.678839917231093160e-01
-5.476800804188965976e-01,1.707451882428852319e-02,5.770907011381610774e-01
-5.422296141421858451e-01,-7.222842531750646444e-02,6.458829281107582032e-01
-5.274370364422570345e-01,-1.313715773138285359e-01,5.344890702476781108e-01
-4.997432781383426836e-01,-2.465948720170980102e-01,3.892680873095604177e-01
-4.529212117615207811e-01,-3.715561103720065317e-01,3.449691125100255995e-01
-3.920418381089024185e-01,-4.233964634210553579e-01,4.126766595764864709e-01
-3.312114982452861733e-01,-3.708032648586429003e-01,5.301622970721788786e-01
-2.851263060773205904e-01,-2.322531540203293110e-01,6.351138927473999329e-01
-2.639530636383593531e-01,-4.547783160804108604e-02,6.889117167114882090e-01
-2.717844898225523220e-01,1.473147541901830282e-01,6.740334763845511334e-01
-3.063706067555849177e-01,3.049181915803128029e-01,5.928939731372374622e-01
-3.599455012679572130e-01,3.969862702450804304e-01,4.670926812417336427e-01
-4.216974942362129997e-01,4.144473589661953894e-01,3.285006188251605175e-01
-4.811743152763041653e-01,3.702083404531856803e-01,2.056018208550347004e-01
-5.309368069755354691e-01,2.894976316785792814e-01,1.151481316256369181e-01
-5.675141452293412936e-01,1.983572645314269633e-01,6.215165252603035984e-02
-5.909445800897930035e-01,1.169719973684033021e-01,4.402550935762822304e-02
-6.037812638656798736e-01,5.891630437721265268e-02,5.384901556467136530e-02
-6.102335270045982085e-01,3.297197578395327788e-02,8.032748455153704281e-02
-6.154859256129918688e-01,4.296176845153161505e-02,1.056465728523139358e-01
-6.246631009013401403e-01,8.314908151156075178e-02,1.052618254621679461e-01
-6.408194056782875458e-01,1.303014770856753823e-01,5.440468789968128105e-02
-6.618737518242644446e-01,1.394223946339780418e-01,-5.525565721739592040e-02
-6.779683410655885645e-01,5.586980391458318262e-02,-1.922689039062941974e-01
-6.725508158846580375e-01,-1.465354731420207002e-01,-2.729614029523821928e-01
-6.306110117350796074e-01,-4.130921059130781559e-01,-1.891338434970096238e-01
-5.531395415574547059e-01,-5.878845386817933560e-01,1.093979646689234864e-01
-4.683032679988609059e-01,-4.862551552522258458e-01,5.176419700785112044e-01
-4.238964833673203869e-01,-6.170471973479241257e-02,7.739874635871057951e-01
-4.555528319491728428e-01,4.720137534729778039e-01,6.379874819740469771e-01
-5.524099791749719213e-01,7.493759349177975260e-01,1.312786827015390567e-01
-6.560357760161932283e-01,5.528969015762126293e-01,-4.275720172251482598e-01
-7.002245244662764767e-01,3.621087989958374220e-03,-6.715775261242544758e-01
-6.570094141881195338e-01,-5.499393416216770136e-01,-4.671818714852513654e-01
-5.505629745165062650e-01,-8.055927602842931634e-01,2.808916573785804130e-02
-4.343198525202923710e-01,-6.889989743153720481e-01,5.290333010929029189e-01
-3.558181641888872870e-01,-3.354092986820872424e-01,8.271544529236939391e-01
-3.353451609849033010e-01,5.360204675368078486e-02,8.816116650984164860e-01
-3.664696206147521340e-01,3.375235415051386911e-01,7.755875780428413968e-01
-4.290446463680906986e-01,4.723451877063071791e-01,6.213673929559311304e-01
-5.015778302952432766e-01,4.756434711001686910e-01,4.957160243779014097e-01
-5.668214810291847261e-01,3.802470020658118566e-01,4.248624857450010173e-01
-6.119782260931061479e-01,2.111431181313725702e-01,3.966390055478252741e-01
-6.274081869767706987e-01,-1.282680551254734153e-02,3.783971054092643005e-01
-6.066357760878829941e-01,-2.661354210207913518e-01,3.350641821953979083e-01
-5.480652075654098843e-01,-5.091594526509348739e-01,2.481338192696772582e-01
-4.567959671658052279e-01,-6.942167435269706033e-01,1.286456465003450178e-01
-3.448273901467555080e-01,-7.792595551799952336e-01,1.370002520758382275e-02
-2.294044357848132598e-01,-7.371174034190195457e-01,-5.534339582731218066e-02
-1.306212119978291952e-01,-5.570785749853160995e-01,-6.247023193702200272e-02
-6.868618560664527251e-02,-2.502943968356310389e-01,-3.691873547945562217e-02
-5.940235178111755165e-02,1.318494154238853411e-01,-4.513292016539827145e-02
-1.067621766825581076e-01,4.832646552379091798e-01,-1.437205887698108087e-01
-1.961275290808616178e-01,6.714705369195472784e-01,-3.147797073319573702e-01
-2.960073534904988368e-01,6.208362739446701140e-01,-4.430157749482866447e-01
-3.734060970510896249e-01,3.957047336390080994e-01,-3.834184910759086407e-01
-4.157267929978206711e-01,1.906376889063445268e-01,-9.341721463740192133e-02
-4.412286062520013319e-01,1.915896622190323972e-01,2.857271686295831392e-01
-4.842999140662921365e-01,4.069480229030451035e-01,5.118361926310915910e-01
-5.646560168548634406e-01,6.484958706112975424e-01,4.471955355100203366e-01
-6.694102887343296171e-01,7.075104755010159785e-01,1.756032078362660676e-01
-7.650207943567899349e-01,5.346400712640528852e-01,-9.659690821462819932e-02
-8.236583931586650698e-01,2.396092537674184841e-01,-2.235987109746244983e-01
-8.378314267982409635e-01,-3.980965837652014616e-02,-1.940044653267491981e-01
-8.158535535919831938e-01,-2.390104345230378291e-01,-6.953181669322130998e-02
-7.700300445219654399e-01,-3.594479508775760834e-01,1.103912397817594648e-01
-7.126273139581100757e-01,-3.847701396284824993e-01,3.521927553327579563e-01
-6.634448341043583941e-01,-2.345383005278424415e-01,6.168389054706162611e-01
-6.525890191883589875e-01,1.119002027458405324e-01,7.240135117910611040e-01
-6.952732137580149852e-01,4.179949886047736873e-01,5.089152332084289077e-01
-7.586715863571094065e-01,3.552375182374738483e-01,1.728860635152611736e-01
-7.881473072173379446e-01,3.672256841112800374e-02,1.603945401399965165e-01
-7.834602450767020887e-01,-2.433254596635239797e-02,4.594798397326907979e-01
-7.991449517252220414e-01,2.546874308026944589e-01,5.409204872657440433e-01
-8.508519019333478095e-01,3.669309969704391272e-01,2.487854964708834937e-01
-8.889115884339811036e-01,9.740664314208169472e-02,3.582912505657326330e-02
-8.795582970829105562e-01,-1.867041642828944081e-01,1.754257502006060510e-01
-8.483956537711448975e-01,-1.773034972850953406e-01,4.360193035333330691e-01
-8.367026089916542730e-01,3.487797848068383000e-02,5.316334167964624768e-01
-8.575737454681421346e-01,2.269468264328962370e-01,4.347539714241017150e-01
-8.987208362975891429e-01,3.017320167467510972e-01,2.627841134885858243e-01
-9.430242372915236260e-01,2.752276862529503543e-01,1.023866519767174105e-01
-9.777955878654591704e-01,1.781453622120784952e-01,-1.800469713780936815e-02
-9.938189347541874774e-01,2.904288776022176388e-02,-7.881623409022230076e-02
-9.860135847108155716e-01,-1.283104266836390117e-01,-5.629417585932728479e-02
-9.589039811347601638e-01,-2.157053096688683058e-01,2.454625105107520466e-02
-9.264421436465328785e-01,-2.055590581950838269e-01,6.139461475987376127e-02
-8.971727267636347980e-01,-1.975343955775079041e-01,-1.524897322444236647e-02
-8.612375646031907861e-01,-3.009673238775928961e-01,-1.105427043953721433e-01
-8.044881711269797897e-01,-4.484949829463570903e-01,-7.819223505362750404e-02
-7.324595646078096989e-01,-4.876740141863759037e-01,5.070859740948992223e-02
-6.633844960190409257e-01,-4.279423331085688842e-01,1.328957466666829956e-01
-6.022685581115272413e-01,-3.991962076277885685e-01,1.610543236407816214e-01
-5.410902873368867994e-01,-4.158487536277334917e-01,2.507576408020453229e-01
-4.812090800484979392e-01,-3.606630716834001160e-01,4.316151936473617279e-01
-4.404071593452255073e-01,-1.601790936596839687e-01,5.969749681469462832e-01
-4.377514534847036787e-01,1.299203358790291807e-01,6.283396705216434119e-01
-4.776932521333115411e-01,3.873990975800817305e-01,4.975967119455428356e-01
-5.474899672425269648e-01,5.178436066603413490e-01,2.658067602007154195e-01
-6.253972455745879788e-01,4.972880960575249421e-01,2.410189708263284214e-02
-6.907411648769321566e-01,3.586887188778753455e-01,-1.595985856765306798e-01
-7.298187461531326914e-01,1.560731047593812981e-01,-2.596071467482857775e-01
-7.367533615062085151e-01,-6.335656267026019972e-02,-2.831148767866914495e-01
-7.115228681544421008e-01,-2.690744665196524998e-01,-2.513918327532272956e-01
-6.575394741336697546e-01,-4.449159097860908574e-01,-1.853183954303219694e-01
-5.799382605402088053e-01,-5.830631038291906876e-01,-9.875122480280276727e-02
-4.847599330910389304e-01,-6.784247322691674409e-01,1.400469933111464504e-03
-3.788364955567358194e-01,-7.252144898914425486e-01,1.110896982301267932e-01
