T,sG,s1DMFGS,s2DMFGS,s3DMFGS,GS1D,GS2D,GS3D
0.030538555088334154,-0.5,-0.3989205152516353,-0.4606149949558552,-0.429808395499895,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.03593813663804628,-0.5,-0.39892135198828893,-0.4606181329094826,-0.429814206831801,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.04229242874389499,-0.5,-0.3989220668104817,-0.46062089191898054,-0.4298196558223311,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.049770235643321115,-0.5,-0.39892267662887343,-0.46062371606578567,-0.42982650801742633,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.05857020818056667,-0.5,-0.3989231973668536,-0.46062811457592784,-0.42983997039209026,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.06892612104349699,-0.5,-0.39892365590161444,-0.46063843341892674,-0.42987265155753235,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.08111308307896872,-0.5,-0.39892418420896564,-0.4606648118236709,-0.4299495383287431,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.09545484566618342,-0.5,-0.39892551389611425,-0.46072658112464715,-0.4301115959250945,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.11233240329780274,-0.5,-0.3989307669238135,-0.4608542418171591,-0.4304147307265856,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.1321941148466029,-0.5,-0.3989500459075703,-0.46108781830271917,-0.43092210471361253,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.1555676143930472,-0.5,-0.39900886181614326,-0.46147048976074245,-0.43169096959213094,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.18307382802953684,-0.5,-0.39915893086237325,-0.4620385240811797,-0.4327581941767382,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.2154434690031884,-0.5,-0.3994861745198235,-0.46281047726657526,-0.4341292013427308,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.2535364493970112,-0.5,-0.4001084686026524,-0.46377923537412125,-0.43577298795433317,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.29836472402833386,-0.5,-0.40115732113028063,-0.46490949208486754,-0.4376233714842496,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.35111917342151316,-0.5,-0.40274423413868393,-0.4661413249081785,-0.4395853399921863,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.4132012400115337,-0.49999999999999156,-0.40492225806250487,-0.46739856543533553,-0.44154494123223675,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.4862601580065353,-0.499999999998904,-0.4076601648524286,-0.4685991202462981,-0.4433802352675825,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.5722367659350217,-0.4999999999313284,-0.4108433460921673,-0.4696635228664506,-0.44496954104409703,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.6734150657750821,-0.4999999976891767,-0.4143016601071419,-0.47051819025063296,-0.4461930346420499,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.7924828983539173,-0.49999995415086984,-0.41785017180714173,-0.47109141818368944,-0.44692625947890396,0.39888830755405463,0.4604397614889497,0.42943898114872403
0.9326033468832199,-0.4999994193149402,-0.4213249344871437,-0.4713033070851481,-0.4470299019938248,0.39888830755405463,0.4604397614889497,0.42943898114872403
1.0974987654930561,-0.4999949779020822,-0.42460277558361775,-0.47105544155106693,-0.4463471862985106,0.39888830755405463,0.4604397614889497,0.42943898114872403
1.2915496650148839,-0.4999685915008857,-0.42760206149295976,-0.470228981735846,-0.44472160565581964,0.39888830755405463,0.4604397614889497,0.42943898114872403
1.5199110829529336,-0.49985087611983364,-0.43026167296940765,-0.4686933872706872,-0.4420353353454364,0.39888830755405463,0.4604397614889497,0.42943898114872403
1.788649529057435,-0.49943989390314447,-0.4324883542943572,-0.46630958559000996,-0.43824422049215833,0.39888830755405463,0.4604397614889497,0.42943898114872403
2.1049041445120205,-0.498276983904873,-0.434062153467456,-0.46289633231765676,-0.43336731077776086,0.39888830755405463,0.4604397614889497,0.42943898114872403
2.4770763559917106,-0.4955309158393084,-0.434513742581793,-0.45814402455110037,-0.42740209755395325,0.39888830755405463,0.4604397614889497,0.42943898114872403
2.9150530628251765,-0.48998737929285197,-0.43303265360692694,-0.45151240561579414,-0.42018594727234226,0.39888830755405463,0.4604397614889497,0.42943898114872403
3.4304692863149184,-0.4802302843794627,-0.42849545722720395,-0.4421997426898534,-0.41128086904948746,0.39888830755405463,0.4604397614889497,0.42943898114872403
4.0370172585965545,-0.46501176185109583,-0.4196744903948165,-0.42926608455933896,-0.3999773587748922,0.39888830755405463,0.4604397614889497,0.42943898114872403
4.7508101621027965,-0.44368020134783437,-0.40559399573310584,-0.411912934717485,-0.3854671330539844,0.39888830755405463,0.4604397614889497,0.42943898114872403
5.590810182512224,-0.41646322764780797,-0.38589243146810276,-0.38981029518331956,-0.3671394133636588,0.39888830755405463,0.4604397614889497,0.42943898114872403
6.579332246575681,-0.3844598661724227,-0.3610125180163631,-0.3633043448133201,-0.3448672731870263,0.39888830755405463,0.4604397614889497,0.42943898114872403
7.742636826811269,-0.3493552945515369,-0.332121869477622,-0.333392819927399,-0.31913733997823746,0.39888830755405463,0.4604397614889497,0.42943898114872403
9.111627561154892,-0.31301087093324376,-0.30081479380127973,-0.3014872939694009,-0.29095998361879094,0.39888830755405463,0.4604397614889497,0.42943898114872403
10.722672220103231,-0.2771054949682556,-0.26874693755239265,-0.26908893186322097,-0.2616190299313971,0.39888830755405463,0.4604397614889497,0.42943898114872403
12.618568830660204,-0.2429270515530252,-0.23734685893538485,-0.23751522362054847,-0.2323886064451777,0.39888830755405463,0.4604397614889497,0.42943898114872403
14.84968262254465,-0.21131733445470136,-0.20766874218256398,-0.20774951724261842,-0.20432465750356113,0.39888830755405463,0.4604397614889497,0.42943898114872403
17.47528400007684,-0.18271989483352485,-0.1803724774718028,-0.18041046079194134,-0.17817048340349348,0.39888830755405463,0.4604397614889497,0.42943898114872403
20.565123083486515,-0.1572731197068292,-0.15578130682497676,-0.15579889641269817,-0.15435762513230764,0.39888830755405463,0.4604397614889497,0.42943898114872403
24.20128264794382,-0.1349079133762513,-0.1339685711792806,-0.1339766231987069,-0.133060688341032,0.39888830755405463,0.4604397614889497,0.42943898114872403
28.48035868435802,-0.11542976045449768,-0.11484234486267311,-0.11484599923913355,-0.11426929834711841,0.39888830755405463,0.4604397614889497,0.42943898114872403
33.516026509388425,-0.09857936560152489,-0.09821388915491297,-0.09821553713129813,-0.09785492297913179,0.39888830755405463,0.4604397614889497,0.42943898114872403
39.442060594376564,-0.08407352589641631,-0.08384698300712443,-0.08384772269219676,-0.08362337222384122,0.39888830755405463,0.4604397614889497,0.42943898114872403
46.4158883361278,-0.07163055964697379,-0.07149051942723206,-0.07149085028650762,-0.07135179400034591,0.39888830755405463,0.4604397614889497,0.42943898114872403
54.62277217684343,-0.06098479036218893,-0.06089839577025158,-0.0608985433888691,-0.06081258885802862,0.39888830755405463,0.4604397614889497,0.42943898114872403
64.28073117284322,-0.05189378727129082,-0.05184056583187796,-0.05184063157267313,-0.05178760645461358,0.39888830755405463,0.4604397614889497,0.42943898114872403
75.64633275546291,-0.04414107670118858,-0.04410832569272227,-0.04410835493025031,-0.04407569134447023,0.39888830755405463,0.4604397614889497,0.42943898114872403
89.02150854450383,-0.03753617939580514,-0.037516040947514595,-0.03751605393772123,-0.03749595436691819,0.39888830755405463,0.4604397614889497,0.42943898114872403
104.76157527896652,-0.031913179994213,-0.031900803950407036,-0.03190080971775844,-0.03188845094611953,0.39888830755405463,0.4604397614889497,0.42943898114872403
123.28467394420659,-0.027128581700458315,-0.027120979162763625,-0.027120981721972942,-0.02711338685232248,0.39888830755405463,0.4604397614889497,0.42943898114872403
145.082877849594,-0.02305889810263312,-0.023054229310396357,-0.02305423044557875,-0.023049565055817206,0.39888830755405463,0.4604397614889497,0.42943898114872403
170.73526474706904,-0.01959824114552594,-0.0195953746261196,-0.01959537512950499,-0.019592510119270656,0.39888830755405463,0.4604397614889497,0.42943898114872403
200.9233002565048,-0.01665604417442726,-0.016654284488413273,-0.016654284711587364,-0.01665252569478004,0.39888830755405463,0.4604397614889497,0.42943898114872403
236.4489412645407,-0.01415498627744799,-0.01415390617718329,-0.014153906276111156,-0.014152826472528579,0.39888830755405463,0.4604397614889497,0.42943898114872403
278.2559402207126,-0.01202914150273321,-0.012028478591855407,-0.01202847863570261,-0.012027815856334167,0.39888830755405463,0.4604397614889497,0.42943898114872403
327.45491628777285,-0.010222352514345251,-0.010221945679332822,-0.010221945698765389,-0.01022153892204003,0.39888830755405463,0.4604397614889497,0.42943898114872403
385.3528593710531,-0.008686815574554307,-0.0086865659077201,-0.008686565916331906,-0.008686316275328981,0.39888830755405463,0.4604397614889497,0.42943898114872403
453.4878508128582,-0.007381857811507908,-0.007381704601174377,-0.007381704604990658,-0.007381551406104331,0.39888830755405463,0.4604397614889497,0.42943898114872403
533.6699231206308,-0.006272885709526388,-0.006272791693079649,-0.006272791694770713,-0.0062726976833965,0.39888830755405463,0.4604397614889497,0.42943898114872403
628.0291441834253,-0.005330483912009298,-0.005330426220612805,-0.0053304262213622056,-0.0053303685322132754,0.39888830755405463,0.4604397614889497,0.42943898114872403
739.0722033525775,-0.004529644713459319,-0.004529609312760724,-0.004529609313092875,-0.0045295739133901225,0.39888830755405463,0.4604397614889497,0.42943898114872403
869.7490026177834,-0.0038491104240468976,-0.0038490887016500164,-0.0038490887017972875,-0.0038490669798415533,0.39888830755405463,0.4604397614889497,0.42943898114872403
1023.5310218990259,-0.003270812765248793,-0.003270799436175531,-0.00327079943624084,-0.003270786107363033,0.39888830755405463,0.4604397614889497,0.42943898114872403
1204.5035402587823,-0.002779395403994578,-0.002779387225199409,-0.0027793872252284413,-0.0027793790465198975,0.39888830755405463,0.4604397614889497,0.42943898114872403
1417.4741629268049,-0.0023618075552043205,-0.00236180253667434,-0.002361802536687274,-0.002361797518195402,0.39888830755405463,0.4604397614889497,0.42943898114872403
1668.100537200059,-0.0020069582334469316,-0.0020069551540757846,-0.0020069551540815578,-0.002006952074727286,0.39888830755405463,0.4604397614889497,0.42943898114872403
1963.0406500402705,-0.001705422200062312,-0.0017054203105652532,-0.0017054203105678067,-0.0017054184210779089,0.39888830755405463,0.4604397614889497,0.42943898114872403
2310.1297000831605,-0.0014491899360568328,-0.0014491887766672207,-0.001449188776668331,-0.0014491876172819107,0.39888830755405463,0.4604397614889497,0.42943898114872403
2718.58824273294,-0.0012314550858049944,-0.0012314543744084971,-0.001231454374409191,-0.001231453663013915,0.39888830755405463,0.4604397614889497,0.42943898114872403
3199.2671377973843,-0.0010464337783696875,-0.0010464333418604421,-0.0010464333418607474,-0.0010464329053520016,0.39888830755405463,0.4604397614889497,0.42943898114872403
3764.9358067924672,-0.0008892110594365399,-0.0008892107915971226,-0.0008892107915972891,-0.0008892105237577885,0.39888830755405463,0.4604397614889497,0.42943898114872403
4430.621457583882,-0.0007556103743977527,-0.0007556102100532425,-0.0007556102100533257,-0.000755610045708871,0.39888830755405463,0.4604397614889497,0.42943898114872403
5214.008287999684,-0.0006420826476978558,-0.0006420825468571589,-0.0006420825468573532,-0.0006420824460167673,0.39888830755405463,0.4604397614889497,0.42943898114872403
6135.907273413176,-0.0005456120193719216,-0.000545611957496861,-0.0005456119574970275,-0.0005456118956216893,0.39888830755405463,0.4604397614889497,0.42943898114872403
7220.809018385464,-0.00046363573927918345,-0.00046363570131313647,-0.000463635701313192,-0.0004636356633469507,0.39888830755405463,0.4604397614889497,0.42943898114872403
8497.534359086447,-0.00039397609384461685,-0.00039397607054891814,-0.0003939760705490847,-0.00039397604725321944,0.39888830755405463,0.4604397614889497,0.42943898114872403
10000.0,-0.0003347825586660358,-0.0003347825443719976,-0.0003347825443721364,-0.0003347825300778484,0.39888830755405463,0.4604397614889497,0.42943898114872403
